PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
461304,01-JUL-11,30-JUN-12,Settled,CENTRAL VALLEY MEDICAL CENTER           ,48 WEST 1500 NORTH                      ,412                                     ,NEPHI                                   ,UT                                      ,84648-                                  ,JUAB                                    ,,,,,,,,,,25,9150,2431,402,4289,,170.3,,346,167,1038,,,,,,,
461305,01-JAN-11,31-DEC-11,Settled,MILFORD VALLEY HEALTHCARE SERVICES      ,850 NORTH MAIN STREET                   ,PO BOX 640                              ,MILFORD                                 ,UT                                      ,84751                                   ,BEAVER                                  ,,,,,,,,,,25,9125,305,2198,3546,,26,,30,4,54,,,,,,,
461306,01-JUL-11,30-JUN-12,Settled w/Audit,GUNNISON VALLEY HOSPITAL                ,64 EAST 100 NORTH                       ,759                                     ,GUNNISON                                ,UT                                      ,84634-                                  ,SANPETE                                 ,,,,,,,,,,25,9150,1698,379,3439,,122.38,,244,93,709,,,,,,,
461307,01-JAN-11,31-DEC-11,Reopened,HEBER VALLEY MEDICAL CENTER             ,1485 SOUTH HIGHWAY 40                   ,,HEBER CITY                              ,UT                                      ,84032-                                  ,WASATCH                                 ,,,,,,,,,,20,7300,804,311,1988,,89.31,,81,86,393,,,,,,,
461308,01-JAN-11,31-DEC-11,Settled,SAN JUAN HEALTH SERVICES DISTRICT       ,384 WEST 200 NORTH                      ,308                                     ,MONTICELLO                              ,UT                                      ,84535                                   ,SAN JUAN                                ,,,,,,,,,,25,9125,495,185,1443,,69,,145,83,502,,,,,,,
461309,01-JAN-11,31-DEC-11,Settled,KANE COUNTY HOSPITAL                    ,355 NORTH MAIN                          ,,KANAB                                   ,UT                                      ,84741-                                  ,KANE                                    ,,,,,,,,,,25,9125,549,4781,6083,,83.9,,64,35,191,,,,,,,
461310,01-JAN-11,31-DEC-11,As Submitted,BLUE MOUNTAIN HOSPITAL                  ,802 SOUTH 200 WEST                      ,,BLANDING                                ,UT                                      ,84511                                   ,SAN JUAN COUNTY                         ,,,,,,,,,,11,4015,313,355,1302,,64.21,,69,189,399,,,,,,,
462003,01-JAN-11,31-DEC-11,As Submitted,SOUTH DAVIS COMMUNITY HOSPITAL          ,401 SOUTH 400 EAST                      ,,BOUNTIFUL                               ,UT                                      ,84010                                   ,DAVIS                                   ,,,,,,,,,,16,5840,599,928,3222,,15.88,,29,30,106,,,,,,,
462004,01-FEB-11,31-JAN-12,Settled,PROMISE HOSPITAL OF SALT LAKE           ,3460 S. PIONEER PARKWAY  5TH FLOOR      ,,WEST VALLEY                             ,UT                                      ,84120                                   ,SALT LAKE                               ,,,,,,,,,,54,19710,5843,330,11468,,124.72,,211,10,406,,,,,,,
462005,01-JUL-11,30-JUN-12,Settled,UTAH VALLEY SPECIALTY HOSPITAL          ,306 WEST RIVER BEND LANE                ,,PROVO                                   ,UT                                      ,84604                                   ,UTAH                                    ,,,,,,,,,,40,14640,5988,1133,11256,,146,,223,37,400,,,,,,,
463025,01-JAN-11,31-DEC-11,As Submitted,HEALTHSOUTH REHAB HOSP OF UTAH          ,8074 SOUTH 1300 EAST                    ,,SANDY                                   ,UT                                      ,84094                                   ,SALT LAKE                               ,,,,,,,,,,63,22995,4441,,8608,,108.12,,308,,601,,,,,,,
463301,01-JAN-11,31-DEC-11,Settled w/Audit,PRIMARY CHILDRENS MEDICAL CENTER        ,100 NORTH MARIO CAPECCHI DRIVE          ,NONE                                    ,SALT LAKE CITY                          ,UT                                      ,84113-                                  ,SALT LAKE                               ,,,,,,,,,2889,281,102565,217,23525,69802,108.26,2436.53,25.09,41,3548,13507,,,,,,,
463302,01-JAN-11,31-DEC-11,Settled,SHRINERS HOSPITALS FOR CHIDREN          ,FAIRFAX AT VIRGINIA ST                  ,,SALT LAKE CITY                          ,UT                                      ,84103                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464001,01-JUL-11,30-JUN-12,Settled,UTAH STATE HOSPITAL                     ,1300 E CENTER                           ,270                                     ,PROVO                                   ,UT                                      ,84606-3554                              ,UTAH                                    ,,,,,,,,,,327,119682,1425,18550,104428,,688,,30,22,376,,,,,,,
464007,01-JUL-11,30-JUN-12,Settled,BENCHMARK BEHAVIORAL HEALTH SYSTEM      ,592 WEST 1350 SOUTH                     ,,WOODS CROSS                             ,UT                                      ,84087                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464009,01-JUL-11,30-JUN-12,Settled,U OF UTAH NEUROPSYCHIATRIC INSTITUTE    ,501 CHIPETA WAY                         ,,SALT LAKE CITY                          ,UT                                      ,84108                                   ,SALT LAKE                               ,,,,,,,,,751,108,39500,3213,,32012,8.7,396.55,,295,,3949,,,,,,,
464012,01-FEB-11,31-DEC-11,Settled,MARIAN CENTER                           ,451 FEDERAL BISHOP LANE                 ,,SALT LAKE CITY                          ,UT                                      ,84115                                   ,SALT LAKE                               ,,,,,,,,,,12,4008,2270,,3434,,32,,164,,291,,,,,,,
464013,01-JAN-11,31-DEC-11,Settled,SALT LAKE CITY BEHAVIORAL HEALTH        ,3802 SOUTH 700 EAST                     ,,SALT LAKE CITY                          ,UT                                      ,84106                                   ,SALT LAKE                               ,,,,,,,,,,118,43070,3503,50,17128,,133.54,,249,15,1652,,,,,,,
470001,01-OCT-10,30-SEP-11,Settled,CENTRAL VERMONT HOSPITAL                ,130 FISHER ROAD                         ,547                                     ,BARRE                                   ,VT                                      ,05641                                   ,WASHINGTON                              ,,,,1113814,,,.1203,,,67,23479,5959,2213,11351,,1034.77,,1434,525,2785,,,,241,,541,
470003,01-OCT-10,30-SEP-11,Settled w/Audit,FLETCHER ALLEN HEALTH CARE              ,111 COLCHESTER AVERNUE                  ,,BURLINGTON                              ,VT                                      ,05401                                   ,CHITTENDEN                              ,23100153,,,12546625,,,.1635,4748824,3224835,398,145270,41662,19822,104962,266.64,5544.59,,7374,3760,20700,,,,,106,,695
470005,01-OCT-10,30-SEP-11,Settled,RUTLAND REGIONAL MEDICAL CENTER         ,160 ALLEN STREET                        ,,RUTLAND                                 ,VT                                      ,05701                                   ,RUTLAND                                 ,,,,2464781,,,.118,,,119,43435,16617,5835,30686,,1139.1,,2995,1251,6315,,,,,8,,226
470011,01-OCT-10,30-SEP-11,As Submitted,BRATTLEBORO MEMORIAL HOSPITAL           ,17 BELMONT AVE                          ,,BRATTLEBORO                             ,VT                                      ,05301-                                  ,WINDHAM                                 ,,,,402265,,,.0843,,,47,17155,3862,1241,7503,,378.6,,783,317,1667,,,,,,,
470012,01-OCT-10,30-SEP-11,Settled,SOUTHWESTERN VERMONT MEDICAL CENTER     ,100 HOSPITAL DRIVE EAST                 ,,BENNINGTON                              ,VT                                      ,05201-                                  ,BENNINGTON                              ,,,,1169976,,,.0839,,,77,28105,8541,1987,15358,,797.24,,2129,661,3943,,,,,,,
470024,01-OCT-10,30-SEP-11,Settled,NORTHWESTERN MEDICAL CENTER             ,133 FAIRFIELD STREET                    ,,SAINT ALBANS                            ,VT                                      ,05478-                                  ,FRANKLIN                                ,,,,867901,,,.12,,,51,18615,3758,1641,7597,,465.82,,1108,452,2329,,,,,,,
471300,01-OCT-10,30-SEP-11,Settled,GRACE COTTAGE HOSPITAL                  ,185 GRAFTON ROAD                        ,,TOWNSHEND                               ,VT                                      ,05353-0216                              ,WINDHAM                                 ,,,,,,,,,,19,6935,3446,31,4086,,120.95,,179,12,226,,,,,,,
471301,01-OCT-10,30-SEP-11,Settled,GIFFORD MEDICAL CENTER                  ,44 SOUTH MAIN STREET                    ,2000                                    ,RANDOLPH                                ,VT                                      ,05060-                                  ,ORANGE                                  ,,,,,,,,,,29,10585,3886,972,6585,,434.07,,632,278,1333,,,,,,,
471302,01-OCT-10,30-SEP-11,Settled,MT ASCUTNEY HOSPITAL AND HEALTH CENT    ,289 COUNTY ROAD                         ,,WINDSOR                                 ,VT                                      ,05089                                   ,WINDSOR                                 ,,,,,,,,,,23,8395,4988,409,6560,,317.2,,376,41,520,,,,,,,215
471303,01-OCT-10,30-SEP-11,Settled,NORTHEASTERN VT REGIONAL HOSPITAL       ,1315 HOSPITAL DRIVE                     ,905                                     ,ST. JOHNSBURY                           ,VT                                      ,05819                                   ,CALEDONIA                               ,,,,,,,,,,25,9125,2895,1117,5379,,340.25,,691,486,1737,,,,,,,
471304,01-OCT-10,30-SEP-11,Settled,NORTH COUNTRY HOSPITAL & HEALTH CTR     ,189 PROUTY DRIVE                        ,,NEWPORT                                 ,VT                                      ,05855                                   ,ORLEANS                                 ,,,,,,,,,,25,9125,3494,1370,6020,,408.52,,763,286,1414,,,,,,,
471305,01-OCT-10,30-SEP-11,Settled,COPLEY HOSPITAL  INC.                   ,528 WASHINGTON HIGHWAY                  ,,MORRISVILLE                             ,VT                                      ,05661                                   ,LAMOILLE                                ,,,,,,,,,,25,9125,3201,877,5334,,311.93,7.39,844,246,1564,,,,,,,
471306,01-OCT-10,30-SEP-11,Reopened,SPRINGFIELD HOSPITAL                    ,25 RIDGEWOOD ROAD                       ,2003                                    ,SPRINGFIELD                             ,VT                                      ,05156-                                  ,WINDSOR                                 ,,,,,,,,,,25,9125,4298,980,6843,,284.74,,1004,399,1807,,,,181,,382,
471307,01-OCT-10,30-SEP-11,Settled,PORTER HOSPITAL                         ,115 PORTER DRIVE                        ,,MIDDLEBURY                              ,VT                                      ,05753-8629                              ,ADDISON                                 ,,,,,,,,,,25,9125,2553,782,5457,,396.06,,742,199,1546,,,,,,,
474001,01-JAN-11,31-DEC-11,Settled,BRATTLEBORO RETREAT                     ,ANNA MARSH LANE                         ,101                                     ,BRATTLEBORO                             ,VT                                      ,05302                                   ,WINDHAM                                 ,,,,,,,,,,85,33327,6485,,28961,,437.25,,558,1109,2957,,,,,,,
480001,01-OCT-10,30-SEP-11,Settled,ROY L SCHNEIDER HOSPITAL                ,9048 SUGAR ESTATE                       ,,ST. THOMAS                              ,VI                                      ,00801                                   ,U.S. VIRGIN ISLANDS                     ,,,,,,,,,,114,41610,6777,2523,21976,,540.14,,953,568,4429,,,,,,,
480002,01-OCT-10,30-SEP-11,Settled,GOV. JUAN F. LUIS HOSPITAL              ,4007 EAST DIAMOND RUBY                  ,,CHRISTIANSTED                           ,VI                                      ,00820-4421                              ,U. S. VIRGIN ISLANDS                    ,,,,,,,,,,112,40880,8642,3729,25813,,651.96,,1019,873,3674,,,,,,,
490001,01-OCT-10,30-SEP-11,Settled,NORTON COMMUNITY HOSPITAL  INC.         ,100 15TH STREET NW                      ,,NORTON                                  ,VA                                      ,24273-                                  ,NORTON                                  ,564217,,,873398,,,.12,526081,168813,118,43070,5088,3495,12616,15.97,355.99,,1419,1487,4604,,,,,7,,152
490002,01-OCT-10,30-SEP-11,Settled,RUSSELL COUNTY MEDICAL CENTER           ,CARROLL & TATE STREET                   ,,LEBANON                                 ,VA                                      ,24266-                                  ,RUSSELL                                 ,,,,789802,,,.1389,,,49,17885,5720,1177,9179,,188.85,,1299,332,2349,,,,,,653,
490004,01-JAN-11,31-DEC-11,Settled,ROCKINGHAM MEMORIAL HOSPITAL            ,2010 HEALTH CAMPUS DRIVE                ,,HARRISONBURG                            ,VA                                      ,22801                                   ,ROCKINGHAM                              ,,,,2124329,,,.0535,,,238,86870,27374,4356,58136,,2053,,5947,1651,14629,,,,,,,
490005,01-JAN-11,31-DEC-11,Settled,WINCHESTER MEDICAL CENTER               ,1840 AMHERST STREET                     ,P.O. BOX                                ,WINCHESTER                              ,VA                                      ,22604-2540                              ,FREDERICK                               ,59603,875054,,381162,5328239,,.0675,235475,56775,373,136145,49633,16799,108204,7.56,2280.6,,10198,2352,22631,,,,249,28,1069,576
490007,01-JAN-11,31-DEC-11,Settled,SENTARA NORFOLK GENERAL HOSPITAL        ,600 GRESHAM ROAD                        ,,NORFOLK                                 ,VA                                      ,23507                                   ,NORFOLK                                 ,9239876,,,12990012,,,.1656,3093856,964145,470,171380,55281,13871,147635,119.88,3015.28,,8207,2019,23709,,,,69,20,773,326
490009,01-JUL-11,30-JUN-12,Amended,UNIVERSITY OF VIRGINIA MEDICAL CENTE    ,855 WEST MAIN STREET                    ,80078                                   ,CHARLOTTESVILLE                         ,VA                                      ,22908-                                  ,ALBERMARLE                              ,49767678,,,23596884,,,.2416,13116451,6040882,525,191625,54647,35431,156381,682.57,6211.23,,9497,7687,28441,,,,170,29,1214,65
490011,01-SEP-11,31-AUG-12,Settled,BON SECOURS DEPAUL MEDICAL CENTER       ,150 KINGSLEY LANE                       ,,NORFOLK                                 ,VA                                      ,23505-                                  ,NORFOLK                                 ,937196,,,1480493,,,.0691,352465,168749,139,50874,13176,2183,30472,11.25,939.53,,2639,924,7054,,,,,,,
490012,01-JUL-11,30-JUN-12,As Submitted,LEE REGIONAL MEDICAL CENTER             ,WEST MORGAN AVE                         ,,PENNINGTON GAP                          ,VA                                      ,24277-                                  ,LEE                                     ,,,,905592,,,.173,,,79,28914,4270,1086,7073,,175.54,,1013,274,1891,,,,,,,
490013,01-SEP-11,31-AUG-12,Reopened,HALIFAX REGIONAL HOSPITAL               ,2204 WILBORN AVENUE                     ,,SOUTH BOSTON                            ,VA                                      ,24592-                                  ,HALIFAX                                 ,,,,1546460,,,.0928,,,173,63318,11631,1039,21147,,549.69,,2112,268,4392,,,,,,,
490017,01-SEP-11,31-AUG-12,Settled,MARYVIEW HOSPITAL                       ,3636 HIGH STREET                        ,,PORTSMOUTH                              ,VA                                      ,23707-3236                              ,PORTSMOUTH                              ,1452952,,,5476085,,,.1575,448864,178445,208,76128,23994,5509,57878,14.82,1685.47,,4405,2822,12458,,,,,33,,425
490018,01-JAN-11,31-DEC-11,Settled,AUGUSTA MEDICAL CENTER                  ,78 MEDICAL CENTER DRIVE                 ,1000                                    ,FISHERSVILLE                            ,VA                                      ,22939                                   ,AUGUSTA                                 ,,,,1130687,,,.0311,,,197,68900,20510,3105,41059,,1420.18,,5040,1408,10923,,,,5,6,127,84
490019,01-OCT-10,30-SEP-11,Settled,CULPEPER MEMORIAL HOSPITAL              ,501 SUNSET LANE                         ,592                                     ,CULPEPER                                ,VA                                      ,22701-                                  ,CULPEPER                                ,,,,1027898,,,.0836,,,70,25550,7662,1603,13565,,452.98,,1679,469,4410,,,,,,,
490020,01-JAN-11,31-DEC-11,Reopened,JOHN RANDOLPH MEDICAL CENTER            ,411 WEST RANDOLPH ROAD                  ,,HOPEWELL                                ,VA                                      ,23860                                   ,HOPEWELL CITY                           ,,,,644644,,,.0522,,,123,44895,11791,1013,20320,,383.91,,1990,1,3908,,,,,,936,
490021,01-JAN-11,31-DEC-11,Settled w/Audit,CENTRA HEALTH                           ,1920 ATHERHOLT ROAD                     ,,LYNCHBURG                               ,VA                                      ,24501-                                  ,LYNCHBURG                               ,1393335,205693,,6916209,1249972,,.0963,619430,156731,442,161330,53360,7753,113663,16.78,2970.28,,12229,1756,30523,,,,122,12,1352,343
490022,01-JAN-11,31-DEC-11,Settled,MARY WASHINGTON HOSPITAL                ,1001 SAM PERRY BLVD                     ,,FREDERICKSBURG                          ,VA                                      ,22401                                   ,SPOTSYLVANIA                            ,,,,161239,4100117,,.059,,,459,167535,47809,10497,117566,,2222.48,,8374,4056,25946,,,,,,,
490023,01-OCT-10,30-SEP-11,Settled,FAUQUIER HOSPITAL                       ,500 HOSPITAL DRIVE                      ,,WARRENTON                               ,VA                                      ,20186                                   ,FAUQUIER                                ,,,,518387,,,.0316,,,97,35405,11230,1118,24325,,719.8,,2274,1006,6450,,,,,,,
490024,01-OCT-10,30-SEP-11,Amended,CARILION MEDICAL CENTER                 ,BELLEVUE AVE. AT JEFFERSON ST.          ,13367                                   ,ROANOKE                                 ,VA                                      ,24033                                   ,US                                      ,9352887,,,17786272,,,.1702,4816384,1302526,667,243455,63162,40699,168283,127.24,4892.54,,12142,4586,31423,,,,374,63,2352,435
490027,01-JUL-11,30-JUN-12,Settled,MOUNTAIN VIEW REGIONAL MEDICAL CENTE    ,THIRD ST NORTHEAST                      ,,NORTON                                  ,VA                                      ,24273-                                  ,WISE                                    ,,,,298292,,,.0659,,,54,19764,2880,509,4548,,119,,806,173,1466,,,,,,,
490032,01-JUL-11,30-JUN-12,As Submitted,VCU HEALTH SYSTEM MCV HOSPITAL          ,1250 EAST MARSHALL STREET               ,980152                                  ,RICHMOND                                ,VA                                      ,23298-                                  ,RICHMOND                                ,25357652,,,17140468,,,.2378,9684126,2784412,649,236030,49706,28186,188914,475.62,5739.38,,6895,4455,31279,,,,144,118,1476,634
490033,01-JAN-11,31-DEC-11,Settled,WARREN MEMORIAL HOSPITAL                ,1000 SHENANDOAH AVE.                    ,,FRONT ROYAL                             ,VA                                      ,22630                                   ,WARREN                                  ,364332,,,644194,,,.1156,316474,85064,46,16790,3490,1782,8151,8.06,320.3,,949,479,2490,,,,,,,
490037,01-JAN-11,31-DEC-11,Settled,SHORE MEMORIAL HOSPITAL                 ,9507 HOSPITAL AVENUE                    ,,NASSAWADOX                              ,VA                                      ,23413                                   ,NORTHAMPTON                             ,,,,1135356,,,.12,,,116,42340,7870,1085,14084,,392.89,,1632,441,3357,,,,,,,
490038,01-JUL-11,30-JUN-12,Reopened,SMYTH COUNTY COMMUNITY HOSPITAL         ,245 MEDICAL PARK DRIVE                  ,,MARION                                  ,VA                                      ,24354                                   ,SMYTH                                   ,,,,,,,,,,35,12810,4119,426,6818,,304.7,,914,187,1772,,,,,5,,90
490040,01-JAN-11,31-DEC-11,Settled,INOVA ALEXANDRIA HOSPITAL               ,4320 SEMINARY ROAD                      ,,ALEXANDRIA                              ,VA                                      ,22315-                                  ,FAIRFAX                                 ,,,,3979019,,,.1032,,,334,121910,28698,13805,79962,,1714,,4662,3495,19402,,,,,,,
490041,01-SEP-11,31-AUG-12,Settled,MARY IMMACULATE HOSPITAL                ,2 BERNARDINE DRIVE                      ,,NEWPORT NEWS                            ,VA                                      ,23602-4404                              ,NEWPORT NEWS                            ,,,,1880589,,,.0663,,,110,40260,13223,2768,32016,,871.08,,3224,1230,8495,,,,,,,
490042,01-OCT-10,30-SEP-11,Reopened,CARILION NEW RIVER VALLEY MED CENTER    ,2900 LAMB CIRCLE                        ,,CHRISTIANSBURG                          ,VA                                      ,24073                                   ,MONTGOMERY                              ,,,,1357885,,,.0831,,,110,40150,10813,2174,23415,,649.78,,2586,1361,6033,,,,315,,1797,
490043,01-JAN-11,31-DEC-11,Settled,INOVA LOUDOUN HOSPITAL CENTER           ,44045 RIVERSIDE PARKWAY                 ,,LEESBURG                                ,VA                                      ,20176-                                  ,LOUDOUN                                 ,11426,,,975564,,,.0445,3285,835,157,57305,14116,6044,48073,.11,1178,,3226,1864,13925,,,,,,679,
490044,01-JAN-11,31-DEC-11,Settled,SENTARA OBICI HOSPITAL                  ,2800 GODWIN BOULEVARD                   ,1100                                    ,SUFFOLK                                 ,VA                                      ,23434                                   ,SUFFOLK                                 ,134434,,,2409318,,,.1042,50042,21853,158,57670,16023,1934,35118,1,876.62,,3455,415,8460,,,,32,,365,
490045,01-JAN-11,31-DEC-11,Settled,PRINCE WILLIAM HOSPITAL                 ,8700 SUDLEY ROAD                        ,2610                                    ,MANASSAS                                ,VA                                      ,20110                                   ,PRINCE WILLIAM                          ,,,,2027782,,,.0958,,,139,50735,12036,4021,38261,,1067.22,,2905,1247,9228,,,,47,,1385,
490046,01-JAN-11,31-DEC-11,Settled,SENTARA LEIGH HOSPITAL                  ,830 KEMPSVILLE ROAD                     ,,NORFOLK                                 ,VA                                      ,23502                                   ,N/A                                     ,962393,,,2157754,,,.0486,315501,102293,250,91250,31774,3807,67615,9.98,1193.84,,6258,727,14828,,,,,,,
490048,01-JAN-11,31-DEC-11,Settled,LEWIS GALE MEDICAL CENTER               ,1900 ELECTRIC ROAD                      ,,SALEM                                   ,VA                                      ,24153                                   ,ROANOKE                                 ,,,,,,,,,,242,88330,32793,3138,57532,,1111.78,,6309,673,12071,,,,,,2380,560
490050,01-JAN-11,31-DEC-11,Settled w/Audit,VIRGINIA HOSPITAL CENTER ARLINGTON      ,1701 GEORGE MASON DR.                   ,,ARLINGTON                               ,VA                                      ,22205                                   ,ARLINGTON                               ,3063554,,,1695089,,,.0311,1311530,428227,282,102930,28486,4973,84903,29.1,1783.41,,6450,1310,19400,,,,6,9,873,523
490052,01-JAN-11,31-DEC-11,Settled w/Audit,RIVERSIDE REGIONAL MEDICAL CENTER       ,500 J CLYDE MORRIS BLVD                 ,,NEWPORT NEWS                            ,VA                                      ,23601-                                  ,NEWPORT NEWS                            ,4227228,,,6133400,,,.136,1682772,1257774,305,111325,27032,6745,71460,53.06,1734.32,,5725,1306,18241,,,,,,,
490053,01-JUL-11,30-JUN-12,Settled,JOHNSTON MEMORIAL HOSPITAL              ,16000 JOHNSTON MEMORIAL DRIVE           ,,ABINGDON                                ,VA                                      ,24211                                   ,WASHINGTON                              ,,,,1927058,,,.1029,,,135,49410,14370,3804,26949,,716.36,,3366,1071,7765,,,,,,,
490057,01-JAN-11,31-DEC-11,Settled,SENTARA VA. BEACH GENERAL HOSPITAL      ,1060 FIRST COLONIAL ROAD                ,,VIRGINIA BEACH                          ,VA                                      ,23454                                   ,UNITED STATES                           ,216780,,,,,,,64523,18768,268,99110,37897,3959,76126,4.88,1369.42,,6211,532,13769,,,,,7,,173
490059,01-SEP-11,31-AUG-12,Settled,ST. MARYS HOSPITAL                      ,5801 BREMO ROAD                         ,,RICHMOND                                ,VA                                      ,23226                                   ,HENRICO                                 ,510261,,,3974755,,,.0677,179766,60779,378,138348,32981,9692,88762,6.9,2281.45,,6825,897,19125,,,,,,1592,
490060,01-DEC-10,30-NOV-11,Settled,CLINCH VALLEY MEDICAL CENTER            ,2949 WEST FRONT STREET                  ,,RICHLANDS                               ,VA                                      ,24641                                   ,TAZEWELL                                ,,,,1252576,,,.12,,,151,55115,8897,2989,16633,,504.21,,2152,1138,4516,,,,,,,1
490063,01-JAN-11,31-DEC-11,Settled,INOVA FAIRFAX HOSPITAL                  ,3300 GALLOWS ROAD                       ,,FALLS CHURCH                            ,VA                                      ,22042-3307                              ,FAIRFAX                                 ,9851510,,,16724907,,,.1438,3939164,1060264,818,298660,63293,62498,256015,161.4,5760.01,,11004,10260,53563,,,,,,1429,
490066,01-JAN-11,31-DEC-11,Settled,SENTARA WILLIAMSBURG REGIONAL MEDICA    ,100 SENTARA CIRCLE                      ,8700                                    ,WILLIAMSBURG                            ,VA                                      ,23187-8700                              ,N/A                                     ,,,,,,,,,,122,44530,16823,1415,32161,,689.56,,3776,412,8046,,,,,1,,104
490067,01-MAR-11,29-FEB-12,Settled w/Audit,SOUTHSIDE REGIONAL MEDICAL CENTER       ,200 MEDICAL PARK BLVD                   ,,PETERSBURG                              ,VA                                      ,23805                                   ,CITY OF PETERSBURG                      ,,,,3385647,,,.1003,,,294,107462,31267,3446,66032,,1234.54,,5107,730,12358,,,,,,,
490069,01-SEP-11,31-AUG-12,Settled w/Audit,MEMORIAL REGIONAL MEDICAL CENTER        ,8260 ATLEE ROAD                         ,,MECHANICSVILLE                          ,VA                                      ,23116                                   ,HANOVER                                 ,,,,2033992,,,.0404,,,224,81984,30077,5340,66626,,1701.57,,5976,529,14228,,,,,,,
490075,01-JUL-11,30-JUN-12,Amended,DANVILLE REGIONAL MEDICAL CENTER        ,142 SOUTH MAIN                          ,,DANVILLE                                ,VA                                      ,24541-                                  ,PITTSYLVANIA                            ,2557152,,,3956237,,,.1395,1386213,412051,215,78690,19829,2013,37302,30.7,1116.97,,4597,498,10086,,,,19,3,413,162
490077,01-OCT-10,30-SEP-11,Settled,MARTHA JEFFERSON HOSPITAL               ,500 MARTHA JEFFERSON DRIVE              ,,CHARLOTTESVILLE                         ,VA                                      ,22911                                   ,USA                                     ,,,,,,,,,,176,64240,17867,2892,37538,,1306.33,,5087,979,10982,,,,,,,
490079,01-JAN-11,31-DEC-11,Settled,MEMORIAL HOSPITAL OF MARTINSVILLE       ,320 HOSPITAL DRIVE                      ,,MARTINSVILLE                            ,VA                                      ,24115-                                  ,HENRY                                   ,,,,1733563,,,.0911,,,208,75920,15127,2586,25774,,593.38,,3103,794,6677,,,,83,,604,
490084,01-JAN-11,31-DEC-11,Settled,RIVERSIDE TAPPAHANNOCK HOSPITAL         ,ROUTE 2                                 ,256                                     ,TAPPAHANNOCK                            ,VA                                      ,22560                                   ,ESSEX                                   ,,,,,,,,,,67,24455,3761,184,5889,,205,,1091,46,1873,,,,,,,
490088,01-OCT-10,30-SEP-11,Settled,BEDFORD MEMORIAL HOSPITAL               ,1613 OAKWOOD STREET                     ,,BEDFORD                                 ,VA                                      ,24523                                   ,BEDFORD                                 ,,,,94714,,,.0254,,,50,16250,2579,271,4368,,191.79,,756,92,1440,,,,,,,
490089,01-OCT-10,30-SEP-11,As Submitted,CARILION FRANKLIN MEMORIAL HOSPITAL     ,180 FLOYD AVENUE                        ,,ROCKY MOUNT                             ,VA                                      ,24151                                   ,FRANKLIN                                ,,,,494190,,,.12,,,37,13505,2906,620,6151,,202.61,,792,543,1909,,,,,,,
490090,01-JAN-11,31-DEC-11,Settled,SOUTHSIDE COMMUNITY HOSPITAL            ,800 OAK STREET                          ,,FARMVILLE                               ,VA                                      ,23901-                                  ,PRINCE EDWARD                           ,,,,1257786,,,.12,,,86,31390,7366,825,15013,,349.83,,2129,327,4945,,,,,,,
490092,01-JAN-11,31-DEC-11,Settled,SOUTHAMPTON MEMORIAL HOSPITAL           ,100 FAIRVIEW DRIVE                      ,817                                     ,FRANKLIN                                ,VA                                      ,23851-                                  ,SOUTHAMPTON                             ,,,,664855,,,.12,,,84,30660,6421,371,11344,,294.32,,1103,370,2354,,,,,,,
490093,01-JAN-11,31-DEC-11,Settled,SENTARA CAREPLEX HOSPITAL               ,3000 COLISEUM DRIVE                     ,,HAMPTON                                 ,VA                                      ,23666-5963                              ,HAMPTON                                 ,,,,2227756,,,.0697,,,218,79570,22643,3130,45877,,1080.51,,4140,301,9144,,,,,,,
490094,01-SEP-11,31-AUG-12,Settled,RICHMOND COMMUNITY HOSPITAL             ,1500 NORTH 28TH STREET                  ,,RICHMOND                                ,VA                                      ,23223                                   ,RICHMOND CITY                           ,,,,1425296,,,.3469,,,101,36966,5254,1606,14695,,253.27,,800,671,2859,,,,,,,
490097,01-MAR-11,29-FEB-12,Settled,SOUTHERN VIRGINIA REGIONAL MED. CTR.    ,214 WEAVER AVENUE                       ,,EMPORIA                                 ,VA                                      ,23847                                   ,GREENSVILLE                             ,,,,435575,,,.0775,,,70,25550,5555,487,10130,,232.85,,1185,257,2426,,,,59,,311,
