PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
452088,01-SEP-10,31-AUG-11,Reopened,KINDRED HOSPITAL FORT WORTH             ,815 EIGHTH AVENUE                       ,,FORT WORTH                              ,TX                                      ,76104                                   ,TARRANT                                 ,,,,,,,,,,67,24455,12151,,15893,,140.4,,476,,622,,,,,,,
452090,01-JUN-10,31-MAY-11,Settled,PROMISE SPECIALTY HOSP - SAN ANTONI     ,7400 BARLITE BOULEVARD  2ND FLOOR       ,,SAN ANTONIO                             ,TX                                      ,78224                                   ,BEXAR                                   ,,,,,,,,,,26,9490,3490,,4368,,62.05,,126,,157,,,,,,,
452097,01-AUG-10,31-JUL-11,Settled,VIBRA SPECIALTY HOSP DALLAS             ,1950 RECORD CROSSING                    ,,DALLAS                                  ,TX                                      ,75235                                   ,DALLAS                                  ,,,,,,,,,,60,21900,11593,3,15077,,138.2,,417,,523,,,,,,,
452100,01-JUN-10,31-MAY-11,Settled,MESQUITE SPECIALTY HOSPITAL             ,1024 N. GALLOWAY AVENUE                 ,,MESQUITE                                ,TX                                      ,75149                                   ,DALLAS                                  ,,,,,,,,,,40,14600,10444,,11887,,148.29,,415,,489,,,,,,,
452101,01-AUG-10,31-JUL-11,Reopened,SOLARA HOSPITAL HARLINGEN               ,508 VICTORIA LANE                       ,,HARLINGTON                              ,TX                                      ,78550-                                  ,CAMERON                                 ,,,,,,,,,,82,29930,16314,,20770,,226.18,,652,,789,,,,,,,
452102,01-JUL-10,30-JUN-11,Settled,COVENANT SPECIALTY HOSPITAL             ,3815 20TH STREET                        ,,LUBBOCK                                 ,TX                                      ,79410                                   ,LUBBOCK                                 ,,,,,,,,,,56,20440,12389,,15010,,258,,427,,543,,,,,,,
452106,01-MAY-10,30-APR-11,As Submitted,HILL COUNTRY SPECIALTY HOSPITAL         ,1445 HANZ DRIVE                         ,,NEW BRAUNFELS                           ,TX                                      ,78130-                                  ,COMAL                                   ,,,,,,,,,,40,14600,5578,,6891,,57.37,,227,,282,,,,,,,
452107,01-JUN-10,31-MAY-11,Settled w/Audit,SOLARA HOSPITAL CONROE                  ,1500 GRAND LAKE DR                      ,,CONROE                                  ,TX                                      ,77304-2891                              ,MONTGOMERY                              ,,,,,,,,,,41,14965,9767,,12793,,122.8,,387,,503,,,,,,,
452108,01-JUL-10,30-JUN-11,Settled,DALLAS LTACH                            ,8050 MEADOWS RD                         ,,DALLAS                                  ,TX                                      ,75231                                   ,DALLAS                                  ,,,,,,,,,,60,21900,10092,,14727,,54,,389,,567,,,,,,,
452109,01-JUN-10,31-MAY-11,Settled w/Audit,INTEGRITY TRANSITIONAL HOSPITAL         ,2813 SOUTH MAYHILL ROAD                 ,,DENTON                                  ,TX                                      ,76208                                   ,DENTON                                  ,,,,,,,,,,54,19710,5123,,6628,,133.05,,206,,294,,,,,,,
452110,01-SEP-10,31-AUG-11,Settled,ETHICUS HOSPITAL - GRAPEVINE            ,4201 WILLIAM D. TATE AVENUE             ,,GRAPEVINE                               ,TX                                      ,76051-5736                              ,TARRANT                                 ,,,,,,,,,,60,21900,12082,,15682,,167.62,,416,,517,,,,,,,
452113,01-JUL-10,30-JUN-11,Settled,CHRISTUS DUBUIS HOSPITAL OF BRYAN       ,1600 ST. JOSEPH DRIVE  2ND FLOOR        ,,BRYAN                                   ,TX                                      ,77802-1502                              ,BRAZOS                                  ,,,,,,,,,,30,10950,4054,,5227,,44.8,,158,,202,,,,,,,
453031,01-JUN-10,31-MAY-11,Settled,HEALTHSOUTH REHAB OF SAN ANTONIO        ,9119 CINNAMON HILL                      ,,SAN ANTONIO                             ,TX                                      ,78240                                   ,BEXAR                                   ,,,,,,,,,,108,39420,11015,,18809,,230.24,,821,2,1255,,,,,,,
453035,01-JUN-10,31-MAY-11,Settled,SA WARM SPRINGS REHAB HOSP              ,5101 MEDICAL DRIVE                      ,,SAN ANTONIO                             ,TX                                      ,78229-                                  ,BEXAR                                   ,,,,,,,,99110,8949,61,22265,10681,114,18859,2,219.15,,912,7,1462,,,,,,,
453041,01-JUN-10,31-MAY-11,As Submitted,HEALTHSOUTH REHAB OF FORT WORTH         ,1212 LANCASTER STREET                   ,,FORT WORTH                              ,TX                                      ,76102                                   ,TARRANT                                 ,,,,,,,,,,60,21900,8111,,12063,,134.64,,573,,871,,,,,,,
453044,01-JUN-10,31-MAY-11,Settled,HEALTHSOUTH REHAB OF AUSTIN             ,1215 RED RIVER ROAD                     ,,AUSTIN                                  ,TX                                      ,78701                                   ,TRAVIS                                  ,,,,,,,,,,83,30295,12704,,16636,,228.88,,932,4,1201,,,,,,,
453065,01-JUL-10,30-JUN-11,Settled,CHRISTUS ST MICHAEL REHAB HOSPITAL      ,2400 ST MICHAEL DR                      ,,TEXARKANA                               ,TX                                      ,75503-                                  ,BOWIE                                   ,,,,,,,,,,50,18250,10544,106,13567,,154.41,,852,42,1114,,,,,,,
453072,01-AUG-10,31-JUL-11,Settled,ETMC REHABILITATION                     ,701 OLYMPIC PLAZA CIRCLE                ,7000                                    ,TYLER                                   ,TX                                      ,75711-                                  ,SMITH                                   ,,,,,,,,,,49,17885,11166,,14115,,234.21,,811,,1017,,,,,,,
453086,01-JUN-10,31-MAY-11,Settled,HIGHLANDS REGIONAL REHAB HOSPITAL       ,1395 GEORGE DIETER                      ,,EL PASO                                 ,TX                                      ,79936-                                  ,EL PASO                                 ,,,,,,,,,,41,14965,5828,165,9326,,169.93,,502,10,782,,,,,,,
453091,01-JUN-10,31-MAY-11,Settled,WESLACO REHAB HOSPITAL                  ,906 S JAMES STREET                      ,,WESLACO                                 ,TX                                      ,78596                                   ,HILDAGO                                 ,,,,,,,,,,32,11680,6217,26,7736,,110.04,,522,2,640,,,,,,,
453301,01-MAY-10,30-APR-11,Reopened,DRISCOLL CHILDRENS HOSPITAL             ,3533 SOUTH ALAMEDA ST.                  ,,CORPUS CHRISTI                          ,TX                                      ,78411                                   ,NUECES                                  ,,,,,,,,,3563,162,59130,207,5914,26090,34.12,1433,,48,1041,4970,,,,,,,
453306,01-JUL-10,30-JUN-11,Settled,COVENANT CHILDREN S HOSPITAL            ,4015 22ND PLACE                         ,,LUBBOCK                                 ,TX                                      ,79410                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453310,01-JUL-10,30-JUN-11,Reopened,DELL CHILDRENS MEDICAL CENTER           ,4900 MUELLER BLVD                       ,,AUSTIN                                  ,TX                                      ,78723-                                  ,TRAVIS                                  ,,,,,,,,,,174,63510,165,10030,39434,80.9,1436.5,,24,2132,10580,,,,,,,
454000,01-SEP-10,31-AUG-11,Settled,BIG SPRING STATE HOSPITAL               ,1901 NORTH US HIGHWAY 87                ,231                                     ,BIG SPRING                              ,TX                                      ,79721-0231                              ,HOWARD                                  ,,,,,,,,,,124,45260,4556,1,45260,,1,,140,1,141,,,,12,,12,
454006,01-SEP-10,31-AUG-11,Settled,TERRELL STATE HOSPITAL                  ,1200 E. BRIN STREET                     ,70                                      ,TERRELL                                 ,TX                                      ,75160-0070                              ,KAUFMAN                                 ,,,,,,,,,,94,34310,3721,1,27231,,1,,138,1,139,,,,48,,48,
454008,01-SEP-10,31-AUG-11,Settled,NORTH-TEXAS STATE HOSPITAL              ,6515 LAKE ROAD                          ,300                                     ,WICHITA FALLS                           ,TX                                      ,76307-0300                              ,WICHITA                                 ,,,,,,,,,,594,36500,5953,384,3500849,,,,301,384,36500,,,,125,259,125,259
454009,01-SEP-10,31-AUG-11,Settled,RUSK STATE HOSPITAL                     ,US HIGHWAY 69 NORTH                     ,318                                     ,RUSK                                    ,TX                                      ,75785-0318                              ,CHEROKEE                                ,,,,,,,,,,166,60590,2850,1,57535,,,,102,1,104,,,,6,,6,
454011,01-SEP-10,31-AUG-11,Settled,SAN ANTONIO STATE HOSP                  ,6711 S. NEW BRAUNFELS SUITE 100         ,,SAN ANTONIO                             ,TX                                      ,78223-3006                              ,BEXAR                                   ,,,,,,,,,,190,69350,4332,1,63686,,,,154,1,155,,,,313,,313,
454014,01-SEP-10,31-AUG-11,Settled,KERRVILLE STATE HOSPITAL                ,721 THOMPSON DRIVE                      ,1465                                    ,KERRVILLE                               ,TX                                      ,78028-5154                              ,KERR                                    ,,,,,,,,,,48,17520,,1,19718,,,,,1,1,,,,1,,1,
454065,01-AUG-10,31-JUL-11,Settled,HICKORY TRAIL HOSPITAL                  ,2000 N. OLD HICKORY TRAIL               ,,DESOTO                                  ,TX                                      ,75115                                   ,DALLAS                                  ,,,,,,,,,,86,27740,10000,738,24259,,136.77,,852,67,2911,,,,,,,
454076,01-SEP-10,31-AUG-11,Settled,HARRIS CO PSYCHIATRIC CENTER            ,2800 S MCGREGOR WAY                     ,,HOUSTON                                 ,TX                                      ,77225-0249                              ,HARRIS                                  ,,,,,,,,,,196,71540,3077,844,63620,14.12,359.43,,308,136,7731,,,,,,,
454084,01-SEP-10,31-AUG-11,Settled,AUSTIN STATE HOSPITAL                   ,4110 GUADALUPE                          ,,AUSTIN                                  ,TX                                      ,78751-4296                              ,TRAVIS                                  ,,,,,,,,,,174,63510,7023,1,7024,,14,,358,1,488,,,,166,,35179,
454085,01-JUL-10,30-JUN-11,Settled,THE DEVEREUX HOSPITAL                   ,1150 DEVEREUX DRIVE                     ,,LEAGUE CITY                             ,TX                                      ,77573                                   ,GALVESTON                               ,,,,,,,,,,132,48180,,269,36744,,240.93,,,42,410,,,,,,,
454088,01-SEP-10,31-AUG-11,Settled,RIO GRANDE STATE CENTER                 ,1401 SOUTH RANGERVILLE ROAD             ,2668                                    ,HARLINGEN                               ,TX                                      ,78552-7638                              ,CAMERON                                 ,,,,,,,,,,55,20075,1009,518,19032,,1,,42,18,62,,,,,,,
454093,01-SEP-10,31-AUG-11,Settled,SUNRISE CANYON HOSPITAL                 ,1950 ASPEN AVENUE                       ,,LUBBOCK                                 ,TX                                      ,79408-                                  ,LUBBOCK                                 ,,,,,,,,,,30,9960,487,,6523,,36.41,,44,,508,,,,,,,
454094,01-SEP-10,31-AUG-11,Reopened,GREEN OAKS HOSPITAL                     ,7808 CLODUS FIELDS DRIVE                ,,DALLAS                                  ,TX                                      ,75251                                   ,DALLAS                                  ,,,,,,,,,,106,38690,15070,33,38291,,286.86,,1157,7,6050,,,,,,,
454100,01-SEP-10,31-AUG-11,Settled,EL PASO PSYCHIATRIC CENTER              ,4615 ALAMEDA AVENUE                     ,,EL PASO                                 ,TX                                      ,79950                                   ,EL PASO                                 ,,,,,,,,,,41,14965,1182,1,13894,,,,65,1,66,,,,20,,20,
460003,01-SEP-10,31-AUG-11,Settled,SALT LAKE REGIONAL MEDICAL CENTER       ,1050 EAST SOUTH TEMPLE                  ,,SALT LAKE CITY                          ,UT                                      ,84405                                   ,SALT LAKE                               ,749776,,,279089,,,.0371,289805,113793,85,30895,3506,647,12658,9.98,367.42,,801,402,3324,,,,17,5,272,162
460005,01-JUN-10,31-MAY-11,Settled,OGDEN REGIONAL MEDICAL CENTER           ,5475 SOUTH 500 EAST                     ,,OGDEN                                   ,UT                                      ,84405                                   ,WEBER                                   ,,,,1055245,,,.1067,,,164,59860,4765,1427,29503,,643.74,,1195,298,7291,,,,,,,
460009,01-JUL-10,30-JUN-11,Reopened,HOSPITAL                                ,50 NORTH MEDICAL DRIVE                  ,,SALT LAKE CITY                          ,UT                                      ,84132                                   ,SALT LAKE COUNTY                        ,20308129,,,9370115,,,.192,3719376,2356428,417,152205,25335,30663,123809,323.7,6179.06,,4673,5633,26271,,,,274,46,857,735
460013,01-SEP-10,31-AUG-11,Settled,MOUNTAIN VIEW HOSPITAL                  ,1000 EAST 100 NORTH                     ,,PAYSON                                  ,UT                                      ,84651                                   ,OREM                                    ,,,,587924,,,.1056,,,115,41975,2722,903,11016,,274.17,,771,298,3199,,,,,,,
460017,01-SEP-10,31-AUG-11,Settled,BRIGHAM CITY COMMUNITY HOSPITAL         ,950 SOUTH MEDICAL DRIVE                 ,,BRIGHAM CITY                            ,UT                                      ,84302-4724                              ,BOX ELDER                               ,,,,106260,,,.12,,,40,14600,445,660,2848,,116.3,,134,168,867,,,,,,,
460019,01-JUL-10,30-JUN-11,Settled,UINTAH BASIN MEDICAL CENTER             ,250 WEST 300 NORTH                      ,75-2                                    ,ROOSEVELT                               ,UT                                      ,84066                                   ,DUCHESNE                                ,,,,203577,,,.12,,,49,17885,1046,1615,5392,,285.6,,318,280,1596,,,,,,,
460035,01-JUL-10,30-JUN-11,Settled,BEAVER VALLEY HOSPITAL                  ,84 NORTH 400 EAST                       ,,BEAVER                                  ,UT                                      ,84713                                   ,BEAVER                                  ,,,,75047,,,.12,,,49,17885,793,4825,9957,,94.57,,141,116,408,,,,,,,
460047,01-JUL-10,30-JUN-11,Settled,ST. MARKS HOSPITAL                      ,1200 EAST 3900 SOUTH                    ,,SALT LAKE CITY                          ,UT                                      ,84124                                   ,SALT LAKE                               ,1547203,,,2508108,,,.085,332940,89473,250,89526,13802,6853,60768,16.46,1134.91,,3379,2079,14281,,,,,,,
460051,01-JUL-10,30-JUN-11,Reopened,JORDAN VALLEY MEDICAL CENTER            ,3580 W 9000 SOUTH                       ,,WEST JORDAN                             ,UT                                      ,84088                                   ,SALT LAKE                               ,,,,1696377,,,.1567,,,246,86505,5994,3945,37544,,833.71,,1496,3468,12196,,,,,1,,60
461304,01-JUL-10,30-JUN-11,Settled,CENTRAL VALLEY MEDICAL CENTER           ,48 WEST 1500 NORTH                      ,412                                     ,NEPHI                                   ,UT                                      ,84648-                                  ,JUAB                                    ,,,,,,,,,,25,9125,1891,586,4068,,165.3,,265,226,1023,,,,,,,
461306,01-JUL-10,30-JUN-11,Settled,GUNNISON VALLEY HOSPITAL                ,64 EAST 100 NORTH                       ,759                                     ,GUNNISON                                ,UT                                      ,84634-                                  ,SANPETE                                 ,,,,,,,,,,25,9125,1578,429,3744,,125.1,,237,125,800,,,,,,,
462005,01-JUL-10,30-JUN-11,Settled,UTAH VALLEY SPECIALTY HOSPITAL          ,306 WEST RIVER BEND LANE                ,,PROVO                                   ,UT                                      ,84604                                   ,UTAH                                    ,,,,,,,,,,40,14600,6415,,10863,,141,,259,,440,,,,,,,
464001,01-JUL-10,30-JUN-11,Settled,UTAH STATE HOSPITAL                     ,1300 E CENTER                           ,270                                     ,PROVO                                   ,UT                                      ,84603-0270                              ,UTAH                                    ,,,,,,,,,,357,130305,1972,21369,112218,,750,,55,55,435,,,,,,,
464009,01-JUL-10,30-JUN-11,Settled,U OF UTAH NEUROPSYCHIATRIC INSTITUTE    ,501 CHIPETA WAY                         ,,SALT LAKE CITY                          ,UT                                      ,84108                                   ,SALT LAKE                               ,,,,,,,,,737,90,32850,3453,,27702,9.37,315,,291,,3427,,,,,,,
464011,01-JUL-10,30-JUN-11,Settled,COPPER HILLS YOUTH CENTER               ,5899 WEST RIVENDELL DRIVE               ,,WEST JORDAN                             ,UT                                      ,84088                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490009,01-JUL-10,30-JUN-11,As Submitted,UNIVERSITY OF VIRGINIA MEDICAL CENTE    ,855 WEST MAIN STREET                    ,80078                                   ,CHARLOTTESVILLE                         ,VA                                      ,22908-                                  ,ALBERMARLE                              ,46115060,,,20696774,,,.2272,12248691,5542976,519,189435,52904,31667,156789,676.83,5887.97,,9163,7222,27984,,,,162,16,1266,54
490011,01-SEP-10,31-AUG-11,Settled,BON SECOURS DEPAUL MEDICAL CENTER       ,150 KINGSLEY LANE                       ,,NORFOLK                                 ,VA                                      ,23505-                                  ,NORFOLK                                 ,976644,,,1726268,,,.0783,379300,140256,133,48545,14150,2633,31308,9.17,967.73,,2747,1210,6949,,,,,,,
490012,01-JUL-10,30-JUN-11,As Submitted,LEE REGIONAL MEDICAL CENTER             ,WEST MORGAN AVE                         ,,PENNINGTON GAP                          ,VA                                      ,24277-                                  ,LEE                                     ,,,,1277928,,,.2057,,,79,28835,5784,1721,9773,,189.88,,1241,394,2327,,,,,,,
490013,01-SEP-10,31-AUG-11,Reopened,HALIFAX REGIONAL HOSPITAL               ,2204 WILBORN AVENUE                     ,,SOUTH BOSTON                            ,VA                                      ,24592-                                  ,HALIFAX                                 ,,,,1846875,,,.1023,,,173,63145,12468,1478,21524,,592.32,,2303,224,4435,,,,,,,
490017,01-SEP-10,31-AUG-11,Settled,MARYVIEW HOSPITAL                       ,3636 HIGH STREET                        ,,PORTSMOUTH                              ,VA                                      ,23707-3236                              ,PORTSMOUTH                              ,1595234,,,5992717,,,.1636,465925,147356,222,81030,25704,6352,60598,14.56,1654.07,,4840,2979,12619,,,,,33,,430
490027,01-JUL-10,30-JUN-11,Settled,MOUNTAIN VIEW REGIONAL MEDICAL CENTE    ,THIRD ST NORTHEAST                      ,,NORTON                                  ,VA                                      ,24273-                                  ,WISE                                    ,,,,379652,,,.068,,,54,19710,3759,628,5739,,173.42,,963,193,1876,,,,,,,
490032,01-JUL-10,30-JUN-11,As Submitted,VCU HEALTH SYSTEM MCV HOSPITAL          ,1250 EAST MARSHALL STREET               ,980152                                  ,RICHMOND                                ,VA                                      ,23298-                                  ,RICHMOND                                ,23802801,,,17515085,,,.2529,9141183,2543289,655,232679,44615,31568,181191,476.09,5582.96,,6766,4951,31490,,,,119,122,1545,629
490038,01-JUL-10,30-JUN-11,Reopened,SMYTH COUNTY COMMUNITY HOSPITAL         ,565 RADIO HILL ROAD                     ,,MARION                                  ,VA                                      ,25354-0880                              ,SMYTH                                   ,,,,294382,,,.0539,,,36,13140,4963,845,8433,,319.8,,1027,565,2136,,,,,,,
490041,01-SEP-10,31-AUG-11,Settled,MARY IMMACULATE HOSPITAL                ,2 BERNARDINE DRIVE                      ,,NEWPORT NEWS                            ,VA                                      ,23602-4404                              ,NEWPORT NEWS                            ,,,,1629715,,,.0572,,,110,40150,13994,2958,33292,,861.34,,3375,1754,8782,,,,,,,
490053,01-JUL-10,30-JUN-11,Settled,JOHNSTON MEMORIAL HOSPITAL              ,351 N. COURT STREET                     ,,ABINGDON                                ,VA                                      ,24210-                                  ,WASHINGTON                              ,,,,1899552,,,.1159,,,135,49129,12439,3539,23112,,643.68,,2903,1028,6105,,,,,,,
490059,01-SEP-10,31-AUG-11,Settled w/Audit,ST. MARYS HOSPITAL                      ,5801 BREMO ROAD                         ,,RICHMOND                                ,VA                                      ,23226                                   ,HENRICO                                 ,443345,,,3853477,,,.0652,187971,45709,378,137970,34545,5851,92921,7.33,2200.65,,6876,3204,21098,,,,,,1569,
490069,01-SEP-10,31-AUG-11,Settled,MEMORIAL REGIONAL MEDICAL CENTER        ,8260 ATLEE ROAD                         ,,MECHANICSVILLE                          ,VA                                      ,23116                                   ,HANOVER                                 ,,,,1469168,,,.0291,,,224,81760,30874,2649,65257,,1579.05,,5892,1323,13292,,,,,,,
490075,01-JUL-10,30-JUN-11,As Submitted,DANVILLE REGIONAL MEDICAL CENTER        ,142 SOUTH MAIN                          ,,DANVILLE                                ,VA                                      ,24541-                                  ,PITTSYLVANIA                            ,860135,,,3886916,,,.137,441091,137692,236,86140,22198,2161,41215,10.6,1081.25,,4434,559,9829,,,,30,2,420,167
490094,01-SEP-10,31-AUG-11,Settled,RICHMOND COMMUNITY HOSPITAL             ,1500 NORTH 28TH STREET                  ,,RICHMOND                                ,VA                                      ,23223                                   ,RICHMOND CITY                           ,,,,1426710,,,.3347,,,101,36865,5332,1329,14898,,259.9,,833,625,2833,,,,,,,
490098,01-JUL-10,30-JUN-11,As Submitted,COMMUNITY MEMORIAL HOSPITAL             ,125 BUENA VISTA CIRCLE                  ,90                                      ,SOUTH HILL                              ,VA                                      ,23970                                   ,MECKLENBURG                             ,,,,1443683,,,.12,,,91,33215,10935,1190,19153,,,,2170,660,4372,,,,130,,573,
490104,01-JUL-10,30-JUN-11,Settled,HIRAM W DAVIS MEDICAL CENTER - MS       ,WEST WASHINGTON STREET                  ,4030                                    ,PETERSBURG                              ,VA                                      ,23803                                   ,DINWIDDIE                               ,,,,,,,,,,4,2564,,,137,,.8,,,,16,,,,,,,
490105,01-JUL-10,30-JUN-11,Settled,SWVMHI MED-SURG                         ,340 BAGLEY CIRCLE                       ,,MARION                                  ,VA                                      ,24354                                   ,SMYTH                                   ,,,,,,,,,,8,2920,120,14,769,,3.8,,26,4,83,,,,,,862,
490106,01-JUL-10,30-JUN-11,Settled,WESTERN STATE HOSPITAL                  ,1301 RICHMOND ROAD                      ,2500                                    ,STAUNTON                                ,VA                                      ,24402-2500                              ,AUGUSTA                                 ,,,,,,,,,,4,1460,33,,109,,2.55,,2,,14,,,,,,299,
490108,01-JUL-10,30-JUN-11,Settled,CENTRAL VIRGINIA TRAINING CENTER        ,EAST END OF RT 210                      ,1098                                    ,LYNCHBURG                               ,VA                                      ,24505                                   ,AMHERST                                 ,,,,,,,,,,24,8760,246,6,252,,1,,5,1,6,,,,,,,
490109,01-JUL-10,30-JUN-11,Settled,EASTERN STATE HOSPITAL                  ,4601 IRONBOUND ROAD                     ,8791                                    ,WILLIAMSBURG                            ,VA                                      ,23187-8791                              ,JAMES CITY                              ,,,,,,,,,,5,2445,522,4,718,,17.25,,102,1,300,,,,,,90,
490112,01-SEP-10,31-AUG-11,Settled,CJW MEDICAL CENTER                      ,7101 JAHNKE ROAD                        ,,RICHMOND                                ,VA                                      ,23225-                                  ,RICHMON / CHESTERFIELD                  ,530530,,,5698950,,,.0703,187244,41291,601,219365,56236,10432,133550,7.12,2361.57,,9291,1575,24493,,,,,,5286,626
490114,01-JUL-10,30-JUN-11,Settled,LONESOME PINE HOSPITAL                  ,HOLTON AVENUE                           ,DRAWER                                  ,BIG STONE GAP                           ,VA                                      ,24219-                                  ,WISE                                    ,118656,,,971180,,,.1918,48245,42501,55,20075,3617,1769,7917,1.83,227.82,,980,495,2392,,,,,,,
490116,01-SEP-10,31-AUG-11,Reopened,LEWISGALE HOSPITAL-PULASKI              ,2400 LEE HIGHWAY                        ,,PULASKI                                 ,VA                                      ,24301                                   ,PULASKI                                 ,,,,260198,,,.0314,,,80,29200,6185,440,8891,,277.51,,1467,118,2323,,,,,,,
490120,01-JUL-10,30-JUN-11,Settled,CHESAPEAKE GENERAL HOSPITAL             ,736 BATTLEFIELD BLVD. NORTH             ,2028                                    ,CHESAPEAKE                              ,VA                                      ,23320-                                  ,N/A                                     ,,,,3306047,,,.076,,,286,104390,37250,3298,83959,,1761.82,,6289,578,15735,,,,4,,726,
490127,01-JUL-10,30-JUN-11,Settled,BUCHANAN GENERAL HOSPITAL               ,1535 SLATE CREEK ROAD                   ,,GRUNDY                                  ,VA                                      ,24614                                   ,BUCHANAN                                ,,,,432889,,,.12,,,134,48910,3628,986,6911,,216.52,,731,332,1702,,,,,,,
490134,01-JUL-10,30-JUN-11,Settled,PIEDMONT GERIATRIC HOSPITAL             ,5001 E. PATRICK HENRY HIGHAY            ,427                                     ,BURKEVILLE                              ,VA                                      ,23922-0427                              ,NOTTOWAY                                ,,,,,,,,,,180,65700,262,25213,40178,,419.06,,12,69,81,,,,,,,
490135,01-JUL-10,30-JUN-11,Settled,CATAWBA HOSPITAL                        ,5525 CATAWBA HOSPITAL DR                ,200                                     ,CATAWBA                                 ,VA                                      ,24070-0200                              ,ROANOKE                                 ,,,,,,,,,,270,98550,3786,1,36491,.46,267.54,,201,44,323,,,,,,,
490136,01-SEP-10,31-AUG-11,Settled,ST. FRANCIS MEDICAL CENTER              ,13700 ST. FRANCIS BLVD.                 ,,MIDLOTHIAN                              ,VA                                      ,23114                                   ,CHESTERFIELD                            ,1844210,,,734983,,,.0295,536999,151550,130,47450,13777,1662,37597,16.56,855.87,,3041,961,8803,,,,,,,
490141,15-JUN-10,30-APR-11,Settled,SPOTSYLVANIA REGIONAL MEDICAL CENTER    ,4600 SPOTSYLVANIA PARKWAY               ,,FREDERICKSBURG                          ,VA                                      ,22408                                   ,SPOTSYLVANIA                            ,,,,339778,,,.0621,,,114,36480,3167,516,9190,,341.97,,723,128,2447,,,,14,,362,
490142,09-SEP-10,30-JUN-11,As Submitted,UVA TRANSITIONAL CARE HOSPITAL          ,2965 IVY ROAD                           ,,CHARLOTTESVILLE                         ,VA                                      ,22908-                                  ,ALBEMARLE                               ,,,,98397,,,.1419,,,40,11760,1317,42,1857,,44.92,,43,3,65,,,,,,,
492001,01-JUL-10,30-JUN-11,Settled,LAKE TAYLOR TRANSITIONAL CARE HOSPIT    ,1309 KEMPSVILLE ROAD                    ,,NORFOLK                                 ,VA                                      ,23502-                                  ,NORFOLK                                 ,,,,,,,,,,104,37960,2724,18748,22468,1.99,77.26,,85,71,159,,,,,,,
492007,01-JUN-10,31-MAY-11,Settled,HOSPITAL FOR EXTENDED RECOVERY          ,600 GRESHAM DRIVE  SUITE 700            ,,NORFOLK                                 ,VA                                      ,23507-1904                              ,CITY OF NORFOLK                         ,,,,,,,,,,35,12775,6299,,8644,,87.2,,212,,284,,,,,,,
492009,01-MAY-10,30-APR-11,Reopened,KINDRED HOSPITAL - RICHMOND             ,2220 EDWARD HOLLAND DRIVE               ,,RICHMOND                                ,VA                                      ,23230                                   ,HENRICO                                 ,,,,,,,,,,60,21900,7662,741,13491,,115,,286,14,444,,,,,,,
493031,01-JUN-10,31-MAY-11,Settled,HEALTHSOUTH REHAB OF PETERSBURG         ,95 PINE HILL BLVD                       ,,PETERSBURG                              ,VA                                      ,23805                                   ,PETERSBURG CITY                         ,,,,,,,,,,53,16573,9833,1150,14549,,151.32,,746,93,1057,,,,,,,
493032,01-JUN-10,31-MAY-11,As Submitted,REHABILITATION HOSPITAL OF FREDERICK    ,300 PARK HILL AVENUE                    ,,FREDERICKSBURG                          ,VA                                      ,22401                                   ,SPOTSYLVANIA                            ,,,,,,,,,,40,14600,8504,653,12779,,117.55,,614,39,905,,,,,,,
493033,27-JUL-10,31-MAY-11,Reopened,HEALTHSOUTH REHAB OF NORTHERN VIRGIN    ,24430 MILLSTREAM DRIVE                  ,,ALDIE                                   ,VA                                      ,20105                                   ,LOUDOUN                                 ,,,,,,,,,,40,12360,4802,199,7292,,77.34,,353,9,504,,,,,,,
493034,02-SEP-10,31-MAY-11,Settled,HEALTHSOUTH REHAB OF SOUTHWEST VIRGI    ,103 NORTH STREET                        ,,BRISTOL                                 ,VA                                      ,24201                                   ,WASHINGTON                              ,,,,,,,,,,25,6800,3926,38,4846,,48.64,,268,3,324,,,,,,,
493300,01-JUN-10,31-MAY-11,Settled,CUMBERLAND HOSPITAL LLC                 ,9407 CUMBERLAND RD                      ,,NEW KENT                                ,VA                                      ,23124                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
