PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
450755,01-JUL-13,30-JUN-14,Settled,COVENANT HOSPITAL LEVELLAND             ,3900 COLLEGE AVENUE                     ,,LEVELLAND                               ,TX                                      ,79336                                   ,HOCKLEY                                 ,,,,58980,,,.12,,,48,17520,1137,184,3239,,139.04,,229,15,889,195,,,,,,
450766,01-SEP-13,31-AUG-14,Settled,UT SOUTHWESTERN MED. CTR.- ZALE LIPS    ,5151 HARRY HINES BLVD.                  ,,DALLAS                                  ,TX                                      ,75390                                   ,DALLAS                                  ,2375939,,,,,,,672638,272489,86,32208,6559,316,20203,25.6,508.09,,1360,66,4457,,,,1,4,454,828
450771,01-JAN-13,31-DEC-13,Settled,TEXAS HEALTH PRESBYTERIAN HOSPITAL P    ,6200 WEST PARKER ROAD                   ,,PLANO                                   ,TX                                      ,75093                                   ,COLLIN                                  ,,,,1534249,,,.0616,,,338,123370,16028,2812,78199,,1264.5,,3448,350,13262,,,,2,,1512,
450774,01-JAN-13,31-DEC-13,Settled,TOPS SURGICAL SPECIALTY HOSPITAL        ,17080 RED OAK DRIVE                     ,,HOUSTON                                 ,TX                                      ,77090                                   ,HARRIS                                  ,,,,,,,,,,16,5840,469,,1562,,146,,175,,587,,,,,,,
450775,01-OCT-12,30-SEP-13,Settled,KINGWOOD MEDICAL CENTER                 ,22999 HIGHWAY 59 NORTH                  ,,KINGWOOD                                ,TX                                      ,77339-                                  ,HARRIS COUNTY                           ,915615,,,4790325,,,.143,264128,37953,258,94170,23326,2798,75721,7.85,978.73,,3917,648,14479,,,,,,,300
450779,01-OCT-12,30-SEP-13,Settled,TEXAS HEALTH SOUTHWEST                  ,0210                                    ,,FORT WORTH                              ,TX                                      ,76132                                   ,TARRANT                                 ,,,,1882901,,,.0911,,,222,81030,12730,1457,49003,,889.21,,2782,482,11807,,,,,,,
450780,01-JAN-13,31-DEC-13,Settled,METHODIST AMBULATORY SURGICAL HOSPIT    ,9150 HUEBNER RD                         ,,SAN ANTONIO                             ,TX                                      ,78240-1558                              ,BEXAR                                   ,,,,,,,,,,23,8395,572,2,1473,,103.99,,223,1,588,,,,,,,
450788,01-SEP-13,31-AUG-14,Settled,CORPUS CHRISTI MEDICAL CENTER           ,7101 SOUTH PADRE ISLAND DRIVE           ,,CORPUS CHRISTI                          ,TX                                      ,78412-                                  ,NEUCES                                  ,1295866,,,2518181,,,.2494,637563,152756,404,147460,22545,6042,97277,34.73,1352.01,,4210,1252,18984,,,,,,206,262
450795,01-JAN-13,31-DEC-13,Settled,ST ANTHONYS HOSPITAL                    ,2807 LITTLE YORK ROAD                   ,,HOUSTON                                 ,TX                                      ,77093                                   ,HARRIS                                  ,,,,258498,,,.12,,,39,14235,1189,107,3959,,123.92,,282,27,990,,,,,,,
450796,01-JAN-13,31-DEC-13,Settled,NORTHWEST TEXAS SURGERY CENTER          ,3501 SONCY ROAD  SUITE 118              ,,AMARILLO                                ,TX                                      ,79121-                                  ,POTTER                                  ,,,,,,,,,,4,1460,92,,314,,44.19,,43,,152,,,,,,,
450797,01-JAN-13,31-DEC-13,Settled,HOUSTON HOSPITAL FOR SPECIALIZED SUR    ,5400 LABRANCH BLVD                      ,,HOUSTON                                 ,TX                                      ,77004-                                  ,HARRIS                                  ,,,,,,,,,,7,2555,,,271,,51.13,,,,151,,,,,,,
450801,01-JUL-13,30-JUN-14,Settled,CHRISTUS ST MICHAEL                     ,2600 ST MICHAEL DRIVE                   ,,TEXARKANA                               ,TX                                      ,75503-                                  ,BOWIE                                   ,398121,,,2645291,,,.1324,213202,85242,376,137240,28019,2587,63287,8.21,1560.04,,5792,214,14834,,,,,,,
450803,01-JAN-13,31-DEC-13,Settled,DOCTORS HOSPITAL TIDWELL                ,510 TIDWELL                             ,,HOUSTON                                 ,TX                                      ,77091                                   ,HARRIS                                  ,,,,1826261,,,.5703,,,113,41245,2448,2471,11214,,256.48,,507,1298,9986,,,,,,,
450804,01-JAN-13,31-DEC-13,Settled,TEXAS ORTHOPEDIC HOSPITA                ,7401 SOUTH MAIN STREET                  ,,HOUSTON                                 ,TX                                      ,77030                                   ,HARRIS                                  ,,,,,,,,,,49,17885,2840,9,8643,,355.05,,989,6,3181,,,,,,,
450808,01-JAN-13,31-DEC-13,As Submitted,NORTHWEST HILLS SURGICAL HOSPITAL       ,AUSTIN CENTER BLVD  SUITE 100           ,,AUSTIN                                  ,TX                                      ,78731                                   ,TRAVIS                                  ,,,,,,,,,,8,2920,86,,396,,76.09,,58,,300,,,,,,,
450809,01-JUL-13,30-JUN-14,As Submitted,NORTH AUSTIN MEDICAL CENTER             ,12221 MOPAC EXPY NORTH                  ,,AUSTIN                                  ,TX                                      ,78758-                                  ,TRAVIS                                  ,79821,,,2094537,,,.1327,20675,5079,309,112785,23222,4102,98031,1,1319.57,,4410,634,17644,,,,,,,339
450820,01-JAN-13,31-DEC-13,Settled,METHODIST SUGAR LAND HOSPITAL           ,16655 SOUTHWEST FREEWAY                 ,,SUGAR LAND                              ,TX                                      ,77479-                                  ,FORT BEND                               ,,,,2558996,,,.0792,,,234,85410,22063,2159,59879,,1377.61,,4402,410,13165,,,,,,,
450822,01-JAN-13,31-DEC-13,Settled,LAS COLINAS MEDICAL CENTER              ,6800 N. MACARTHUR BLVD                  ,,IRVING                                  ,TX                                      ,75039                                   ,DALLAS                                  ,,,,149831,,,.0338,,,90,32850,3336,319,20172,,360.73,,757,84,4573,,,,,,,
450825,01-JAN-13,31-DEC-13,Settled,CORNERSTONE REGIONAL HOSPITAL           ,2302 CORNERSTONE BLVD.                  ,,EDINBURG                                ,TX                                      ,78539-                                  ,HIDALGO                                 ,,,,249930,,,.12,,,14,5110,602,4,1375,,60.78,,250,2,575,,,,,,,
450827,01-JAN-13,31-DEC-13,Settled,KELL WEST REGIONAL HOSPITAL             ,5420 KELL WEST BOULEVARD                ,,WICHITA FALLS                           ,TX                                      ,76310                                   ,WICHITA                                 ,,,,,,,,,,41,14965,1739,17,3034,,197,,484,6,915,,,,,,,
450828,01-JUL-13,30-JUN-14,Reopened,CHRISTUS SPOHN ALICE                    ,2500 E. MAIN                            ,,ALICE                                   ,TX                                      ,78332-                                  ,JIM WELLS                               ,,,,300267,,,.12,,,72,26280,4048,454,9867,,255.11,,992,164,2971,885,,,,,209,
450831,01-SEP-13,31-AUG-14,Settled,VISTA MEDICAL CENTER HOSPITAL           ,4301 VISTA ROAD                         ,,PASADENA                                ,TX                                      ,77504-                                  ,HARRIS                                  ,,,,,,,,,,43,15695,51,,259,,72.97,,29,,156,,,,,,,
450832,01-JUL-13,31-JAN-14,Reopened,CHRISTUS ST. CATHERINE HOSPITAL         ,701 SOUTH FRY ROAD                      ,,KATY                                    ,TX                                      ,77450                                   ,HARRIS                                  ,,,,377068,,,.2481,,,122,26230,1413,649,5803,,229.78,,321,245,1499,,,,,,,
450833,01-MAY-13,30-APR-14,Settled,ENNIS REGIONAL MEDICAL CENTER           ,2201 WEST LAMPASA STREET                ,,ENNIS                                   ,TX                                      ,75119                                   ,ELLIS                                   ,,,,216001,,,.12,,,50,18250,2027,690,6207,,166.91,,530,386,2189,,,,,,,
450834,01-JAN-13,31-DEC-13,Settled,THE PHYSICIAN CENTRE                    ,3131 UNIVERSITY DRIVE E.                ,,BRYAN                                   ,TX                                      ,77802-                                  ,BRAZOS                                  ,,,,,,,,,,16,5840,183,3,660,,64.55,,78,1,360,,,,,,,
450840,01-JAN-13,31-DEC-13,Settled,TEXAS HEALTH HOSPITAL ALLEN             ,1105 N. CENTRAL EXPRESSWAY              ,,ALLEN                                   ,TX                                      ,75013                                   ,COLLIN                                  ,,,,307491,,,.0615,,,73,26645,3178,487,11556,,322.16,,819,131,3211,,,,,,,
450844,01-JAN-13,31-DEC-13,Settled,METHODIST WILLOWBROOK HOSPITAL          ,18220 TOMBALL PARKWAY HOSPITAL          ,,HOUSTONOMBALL PARKWAY                   ,TX                                      ,77070-                                  ,HARRIS                                  ,,,,3220207,,,.1356,,,251,91615,17484,3451,63635,,1304.83,,3694,519,13836,,,,,,,
450845,01-JAN-13,31-DEC-13,Settled,EL PASO SPECIALTY HOSPITAL              ,1755 CURIE  SUITE A                     ,,EL PASO                                 ,TX                                      ,79902                                   ,EL PASO                                 ,,,,,,,,,,31,11315,583,8,1822,,119.81,,220,4,669,,,,,,,
450847,01-JAN-13,31-DEC-13,Settled,MEMORIAL HERMANN KATY                   ,23900 KATY FREEWAY                      ,,KATY                                    ,TX                                      ,77494                                   ,FORT BEND                               ,,,,967502,,,.072,,,142,51830,8835,2879,35053,,709.38,,2146,468,10909,,,,,,,
450848,01-OCT-12,30-SEP-13,Settled,MEMORIAL HERMANN SUGAR LAND HOSPITAL    ,17500 WEST GRAND PARKWAY SOUTH          ,,SUGAR LAND                              ,TX                                      ,77479                                   ,FORT BEND                               ,,,,993479,,,.12,,,77,28105,4447,2577,19702,,445,,1007,1410,5940,,,,,,,
450851,01-JUL-13,30-JUN-14,Settled,BAYLOR HEART AND VASCULAR               ,621 NORTH HALL ST SUITE 150             ,,DALLAS                                  ,TX                                      ,75246-                                  ,DALLAS                                  ,656760,,,,,,,,,50,18250,4158,77,7811,3.86,173.81,,1038,17,2139,,,,,,,
450853,01-JAN-13,31-DEC-13,Settled,BAYLOR MEDICAL CENTER AT FRISCO         ,5601 WARREN PARKWAY                     ,,FRISCO                                  ,TX                                      ,75034                                   ,COLLIN                                  ,,,,,,,,,,68,24820,1481,73,18585,,511,,493,25,4454,,,,,,,
450855,01-OCT-12,30-SEP-13,As Submitted,HARLINGEN MEDICAL CENTER                ,5510 SOUTH EXPRESSWAY 77                ,,HARLINGEN                               ,TX                                      ,78550                                   ,CAMERON                                 ,,,,3911306,,,.2564,,,112,40880,6922,3479,18290,,496.18,,1797,1470,6015,,,,,,,
450856,01-JAN-13,31-DEC-13,Settled,SOUTH TX SPINE & SURGICAL HOSPITAL      ,18600 NORTH HARDY OAK BLVD              ,,SAN ANTONIO                             ,TX                                      ,78258                                   ,BEXAR                                   ,,,,,,,,,,30,10950,844,,2369,,85.23,,304,,1012,,,,,,,
450860,01-JAN-13,31-DEC-13,Settled,SUGAR LAND SURGICAL HOSPITAL            ,1211 HIGHWAY 6  SUITE 70                ,,SUGAR LAND                              ,TX                                      ,77478                                   ,FORT BEND                               ,,,,,,,,,,6,2190,166,,714,,88,,63,,230,,,,,,,
450862,01-JAN-13,31-DEC-13,Settled,ST. LUKES THE WOODLANDS HOSPITAL        ,17200 ST LUKES WAY                      ,4546                                    ,THE WOODLANDS                           ,TX                                      ,77384                                   ,MONTGOMERY                              ,,,,731314,,,.0361,,,184,67160,13369,4276,45438,,801.7,15.45,3079,165,10937,,,,,,,
450864,01-JAN-13,31-DEC-13,Settled,TEXAS SPINE & JOINT HOSPITAL            ,1814 ROSELAND BLVD                      ,,TYLER                                   ,TX                                      ,75701-                                  ,SMITH                                   ,,,,,,,,,,18,7238,1953,2,3574,,266.16,,846,1,1577,,,,,,,
450865,01-JUL-13,30-JUN-14,Settled,DCHSA-D.B.A.-SETON SOUTHWEST            ,7900 FM 1826                            ,,AUSTIN                                  ,TX                                      ,78737-                                  ,TRAVIS                                  ,,,,7702,,,.1071,,,33,12045,94,56,3840,,148.58,,22,19,908,318,,,,,,
450867,01-JUL-13,30-JUN-14,Settled,DCHSA-D.B.A.-SETON NORTHWEST            ,11113 RESEARCH BLVD                     ,,AUSTIN                                  ,TX                                      ,78759-5297                              ,TRAVIS                                  ,,,,492228,,,.1533,,,107,39055,4656,1639,19926,,457.44,,1146,581,5204,1284,,,,,,
450869,01-JAN-13,31-DEC-13,Settled,DOCTORS HOSPITAL AT RENAISSANCE         ,5501 SOUTH MCCOLL                       ,,EDINBURG                                ,TX                                      ,78539-                                  ,HIDALGO                                 ,,,,23117981,,,.578,,,458,167170,31780,67643,136680,,2807,,5680,4956,36333,,,,4,4,296,892
450871,01-OCT-12,30-JUN-13,Reopened,AUSTIN SURGICAL HOSPITAL                ,3003 BEE CAVES ROAD                     ,,AUSTIN                                  ,TX                                      ,78746                                   ,TRAVIS                                  ,,,,,,,,,,23,6279,595,,1646,,128.01,,202,,649,,,,,,,
450871,01-JUL-13,31-DEC-13,Reopened,ARISE AUSTIN MEDICAL CENTER             ,3003 BEE CAVE ROAD                      ,,AUSTIN                                  ,TX                                      ,78746                                   ,TRAVIS                                  ,,,,,,,,,,23,4232,327,,1037,,51.35,,130,1,459,,,,,,,
450872,01-JAN-13,31-DEC-13,Settled,USMD HOSPITAL OF ARLINGTON              ,801 WEST I-20                           ,,ARLINGTON                               ,TX                                      ,76017-5851                              ,TARRANT                                 ,,,,,,,,,,36,13140,1124,21,4696,,242.51,,365,7,1563,,,,,,,
450874,01-JAN-13,31-DEC-13,Settled,BAYLOR SURGICAL HOSPITAL LAS COLINAS    ,400 W I-635 SUITE 101                   ,,IRVING                                  ,TX                                      ,75063                                   ,IRVING                                  ,,,,,,,,,,20,7300,200,,1031,,103.92,,76,,507,,,,,,,
450875,01-JAN-13,31-DEC-13,Settled,PHYSICIANS SURGICAL HOSPITAL            ,6819 PLUM CREEK                         ,,AMARILLO                                ,TX                                      ,79124                                   ,POTTER                                  ,,,,,,,,,,32,11680,1169,1,3496,,173.4,,494,3,1649,,,,,,,
450876,01-JAN-13,31-DEC-13,Settled,LUBBOCK HEART HOSPITAL                  ,4810 NORTH LOOP 289                     ,,LUBBOCK                                 ,TX                                      ,79416                                   ,LUBBOCK                                 ,,,,,,,,,,74,27010,7141,4,10565,,294.24,,1744,2,3324,,,,,,,
450877,01-JAN-13,31-DEC-13,Settled,FOUNDATION SURGICAL HOSPITAL EL PASO    ,1416 GEORGE DIETER                      ,,EL PASO                                 ,TX                                      ,79936                                   ,EL PASO                                 ,,,,143507,,,.0844,,,40,14600,522,9,2104,,241.45,,223,6,874,,,,,,,
450880,01-JAN-13,31-DEC-13,Settled,BAYLOR SURGICAL HOSPITAL AT FORT WOR    ,750 12TH AVENUE                         ,,FORT WORTH                              ,TX                                      ,76104                                   ,,,,,,,,,,,34,12410,837,13,2651,,170.61,,295,5,1070,,,,,,,
450883,01-JAN-13,31-DEC-13,Settled,BAYLOR MEDICAL CENTER AT TROPHY CLUB    ,2850 SOUTH HIGHWAY 114 E                ,,TROPHY CLUB                             ,TX                                      ,76262                                   ,DENTON                                  ,,,,,,,,,,20,7300,144,,1677,,127.09,,47,,675,,,,,,,
450884,01-JUL-13,30-JUN-14,Settled,ETMC GILMER                             ,712 NORTH WOOD                          ,,GILMER                                  ,TX                                      ,75644-                                  ,UPSHUR                                  ,,,,31079,,,.0498,,,35,12775,1069,22,1740,,70.04,,291,6,480,,,,,,,
450885,01-JAN-13,31-DEC-13,Settled,CENTENNIAL MEDICAL CENTER               ,12505 LEBANON ROAD                      ,,FRISCO                                  ,TX                                      ,75035                                   ,COLLIN                                  ,,,,214998,,,.0269,,,118,43070,5332,729,18733,,313.6,,1059,71,4080,,,,,,,
450888,01-JAN-13,31-DEC-13,Settled,SOUTHLAKE SPECIALITY HOSPITAL           ,1545 E SOUTHLAKE BLVD                   ,,SOUTHLAKE                               ,TX                                      ,76092                                   ,TARRANT                                 ,,,,,,,,,,16,5840,883,8,2410,,164.04,,287,4,906,,,,,,,
450889,01-JAN-13,31-DEC-13,Settled,TEXAS INSTITUTE  FOR SURGERY AT PRES    ,7115 GREENVILLE AVE  SUITE 100          ,,DALLAS                                  ,TX                                      ,75234                                   ,DALLAS                                  ,,,,,,,,,,9,3285,172,,854,,133.61,,62,,339,,,,,,,
450890,01-JAN-13,31-DEC-13,Settled,BAYLOR REGIONAL MEDICAL CTR AT PLANO    ,4700 ALLIANCE BLVD                      ,,PLANO                                   ,TX                                      ,75093-                                  ,COLLIN                                  ,,,,,,,,,,160,58400,15620,569,30383,,656.9,,2866,64,5964,,,,,,,
450891,01-JAN-13,31-DEC-13,Settled,PRESBYTERIAN PLANO CENTER DIAG SRVCS    ,6020 W PARKER RD                        ,,PLANO                                   ,TX                                      ,75093-                                  ,DALLAS                                  ,,,,,,,,,,18,6570,165,,1285,,165.22,,85,,600,,,,,,,
450893,01-JAN-13,30-MAY-13,Settled,NORTH TEXAS HOSPITAL                    ,2801 SOUTH MAYHILL ROAD                 ,,DENTON                                  ,TX                                      ,76208-5910                              ,DENTON                                  ,,,,,,,,,,16,2416,43,,108,,125.56,,19,,64,,,,,,,
450893,31-MAY-13,31-DEC-13,Settled,THE HEART HOSPITAL BAYLOR DENTON        ,2801 SOUTH MAYHILL ROAD                 ,,DENTON                                  ,TX                                      ,76208                                   ,DENTON                                  ,,,,,,,,,,16,2944,,,,,44.74,,,,,,,,,,,
450894,01-JAN-13,31-DEC-13,Settled,PINE CREEK MEDICAL CENTER               ,9032 HARRY HINES BOULEVARD              ,,DALLAS                                  ,TX                                      ,75235                                   ,DALLAS                                  ,,,,,,,,,,18,6570,454,,2264,,116,,196,,1022,,,,,,,
451300,01-OCT-12,30-SEP-13,Settled,PARMER COUNTY COMMUNITY HOSPT. INC.     ,1307 CLEVELAND STREET                   ,,FRIONA                                  ,TX                                      ,79035-                                  ,PARMER                                  ,,,,,,,,,,25,9125,1231,,1364,,73.74,,96,,137,,,,,,,
451301,01-OCT-12,30-SEP-13,Settled,REAGAN MEMORIAL HOSPITAL                ,805 NORTH MAIN STREET                   ,,BIG LAKE                                ,TX                                      ,76932-3938                              ,REAGAN                                  ,,,,,,,,,,14,5110,239,,249,,48.3,,10,,14,,,,,,,
451302,01-OCT-12,30-SEP-13,Settled,GOOD SHEPHERD MED. CTR. - LINDEN        ,404 NORTH KAUFMAN STREET                ,,LINDEN                                  ,TX                                      ,75563                                   ,CASS                                    ,,,,,,,,,,25,9125,1142,5,1641,,61.49,,222,4,356,,,,,,,
451303,01-OCT-12,30-SEP-13,Settled,LIMESTONE MEDICAL CENTER                ,900 N. ELLIS                            ,,GROESBECK                               ,TX                                      ,76642-                                  ,LIMESTONE                               ,,,,,,,,,,12,4380,1763,6,2626,,148.09,,175,1,305,,,,,,,
451304,01-JAN-13,31-DEC-13,Settled,SCHLEICHER COUNTY MEDICAL CENTER        ,102 NORTH US HWY 277                    ,V                                       ,ELDORADO                                ,TX                                      ,76936-                                  ,SCHLEICHER                              ,,,,,,,,,,14,5110,409,3,446,,36.52,,78,1,90,,,,,,,
451305,01-JAN-13,31-DEC-13,Settled,BURLESON ST. JOSEPH HEALTH CENTER       ,1101 WOODSON                            ,,CALDWELL                                ,TX                                      ,77836                                   ,BURLESON                                ,,,,,,,,,,25,9125,1352,12,1790,,74.85,,100,3,147,,,,,,,
451306,01-OCT-12,30-SEP-13,Settled,KIMBLE HOSPITAL                         ,349 REID RD                             ,,JUNCTION                                ,TX                                      ,76849-3024                              ,KIMBLE                                  ,,,,,,,,,,15,5475,550,8,781,,52.01,,100,24,218,,,,,,,
451307,01-JAN-13,31-DEC-13,Settled,IRAAN GENERAL HOSPITAL DISTRICT         ,320 WEST 5TH STREET                     ,,IRAAN                                   ,TX                                      ,79744                                   ,PECOS                                   ,,,,,,,,,,13,4745,400,,545,,52,,17,,37,,,,,,,
451308,01-JAN-13,31-DEC-13,Settled,YOAKUM COUNTY HOSPITAL                  ,412 MUSTANG AVENUE                      ,,DENVER CITY                             ,TX                                      ,79323                                   ,YOAKUM                                  ,,,,,,,,,,24,8760,1577,203,2801,,171.45,,155,113,473,,,,,,,
451309,01-OCT-12,30-SEP-13,Settled,MCCAMEY COUNTY HOSPITAL DISTRICT        ,HIGHWAY 305 SOUTH                       ,1200                                    ,MCCAMEY                                 ,TX                                      ,79752                                   ,UPTON                                   ,,,,,,,,,,14,5110,182,2,229,,62.89,,23,1,40,,,,,,,
451310,01-OCT-12,30-SEP-13,Settled,BALLINGER MEMORIAL HOSPITAL             ,BRONTE HIGHWAY & AVE B                  ,,BALLINGER                               ,TX                                      ,76821-                                  ,RUNNELS                                 ,,,,,,,,,,16,5840,873,,984,,36.69,,87,,112,,,,,,,
451311,01-OCT-12,30-SEP-13,Settled,SWEENY COMMUNITY HOSPITAL               ,305 NORTH MCKINNEY                      ,,SWEENY                                  ,TX                                      ,77480-                                  ,BRAZORIA                                ,,,,,,,,,,14,5110,388,4,777,,159,,126,3,282,,,,,,,
451312,01-JAN-13,31-DEC-13,Settled,RICE MEDICAL CENTER                     ,1700 BRAZOS                             ,,EAGLE LAKE                              ,TX                                      ,76567                                   ,COLORADO                                ,,,,,,,,,,25,9125,794,21,1244,,72.75,,139,5,254,,,,,,,
451313,01-JAN-13,31-DEC-13,Settled,FISHER COUNTY HOSPITAL DISTRICT         ,774 STATE HIGHWAY 70                    ,DRAWER F                                ,ROTAN                                   ,TX                                      ,79546                                   ,FISHER                                  ,,,,,,,,,,11,4015,412,,547,,70.75,,53,,78,,,,,,,
451314,01-JAN-13,31-DEC-13,Settled,MEMORIAL HOSPITAL                       ,821 JEFEE DRIVE                         ,,KERMIT                                  ,TX                                      ,79745                                   ,WINKLER                                 ,,,,,,,,,,19,6935,467,6,682,,67.36,,58,4,135,,,,,,,
451315,01-JUL-13,30-JUN-14,Settled,NORTH RUNNELS HOSPITAL DISTRICT         ,HIGHWAY 153 EAST                        ,185                                     ,WINTERS                                 ,TX                                      ,79567                                   ,RUNNELS                                 ,,,,,,,,,,15,5475,534,10,646,,38,,102,1,130,,,,,,,
451316,01-JAN-13,31-DEC-13,Settled,MADISON ST. JOSEPH HEALTH CENTER        ,100 WEST CROSS                          ,,MADISONVILLE                            ,TX                                      ,77864                                   ,MADISON                                 ,,,,,,,,,,25,9125,2189,13,2549,,87,,174,5,221,,,,,,,
451317,01-JAN-13,31-DEC-13,Settled,REFUGIO MEMORIAL HOSPITAL               ,107 SWIFT STREET                        ,,REFUGIO                                 ,TX                                      ,78377                                   ,REFUGIO                                 ,,,,,,,,,,20,7300,670,1,829,,115.56,,106,1,126,,,,,,,
451318,01-OCT-12,30-SEP-13,Settled,STONEWALL MEMORIAL HOSPITAL             ,HIGHWAY #83 & NORTH WASHINGTON AVE.     ,DRAWER C                                ,ASPERMONT                               ,TX                                      ,79502-                                  ,STONEWALL                               ,,,,,,,,,,20,7300,472,,550,,44.83,,82,,94,,,,,,,
451319,01-JUL-13,30-JUN-14,Settled,MOTHER FRANCES HOSPITAL-JACKSONVILLE    ,2026 SOUTH JACKSON                      ,,JACKSONVILLE                            ,TX                                      ,75766-                                  ,CHEROKEE                                ,,,,,,,,,,21,7665,1669,45,3188,,146.1,146.1,450,19,1060,,,,,,,
451320,01-OCT-12,30-SEP-13,Settled,BAYSIDE COMMUNITY HOSPITAL              ,200 HOSPTIAL DRIVE                      ,,ANAHUAC                                 ,TX                                      ,77514                                   ,CHAMBERS                                ,,,,,,,,,,14,5110,310,5,606,,64.7,,92,2,169,,,,,,,
451321,01-OCT-12,30-SEP-13,Settled,HUNT REGIONAL COMMUNITY HOSPITAL        ,2700 STERLING HART DRIVE                ,,COMMERCE                                ,TX                                      ,75428-                                  ,HUNT                                    ,,,,,,,,,,24,8760,1101,17,1542,,40.25,,135,3,187,,,,,,,
451322,01-JAN-13,31-DEC-13,Settled,GRIMES ST. JOSEPH HEALTH CENTER         ,210 JUDSON                              ,,NAVASOTA                                ,TX                                      ,77868                                   ,GRIMES                                  ,,,,,,,,,,18,6570,1989,25,2792,,85.33,,199,7,283,,,,,,,
451323,01-OCT-12,30-SEP-13,Reopened,ROLLINS BROOK COMMUNITY HOSPITAL CAH    ,608 NORTH KEY AVENUE                    ,,LAMPASAS                                ,TX                                      ,76550                                   ,LAMPASAS                                ,,,,,,,,,,25,9150,3064,51,3853,,87.83,,450,13,641,,,,,,,
451324,01-JAN-13,31-DEC-13,Settled,LILLIAN M. HUDSPETH MEMORIAL HOSP.      ,310 HUDSPETH                            ,,SONORA                                  ,TX                                      ,76950-                                  ,SUTTON                                  ,,,,,,,,,,12,4380,650,8,954,,75.61,,104,6,233,,,,,,,
451325,01-OCT-12,30-SEP-13,Reopened,CONCHO COUNTY HOSPITAL                  ,314 EAKER                               ,L                                       ,EDEN                                    ,TX                                      ,76837-                                  ,CONCHO                                  ,,,,,,,,,,16,5840,431,,553,,31.55,,82,,113,,,,,,,
451326,01-JUL-13,30-JUN-14,Settled,CHILLICOTHE HOSPITAL DISTRICT           ,303 AVENUE I                            ,370                                     ,CHILLICOTHE                             ,TX                                      ,79225-                                  ,HARDEMAN                                ,,,,,,,,,,21,7665,73,,161,,25,,18,,39,,,,,,,
451328,01-JAN-13,31-DEC-13,Settled,WINNIE COMMUNITY HOSPITAL               ,538 BROADWAY                            ,,WINNIE                                  ,TX                                      ,77665-                                  ,CHAMBERS                                ,,,,,,,,,,25,9125,941,14,1199,,62.88,,236,5,327,,,,,,,
451329,01-OCT-12,30-SEP-13,Settled,RANKIN COUNTY HOSPITAL DISTRICT         ,1105 ELIZABETH                          ,,RANKIN                                  ,TX                                      ,79778                                   ,UPTON                                   ,,,,,,,,,,15,5475,252,,340,,48.14,,39,,81,,,,,,,
451330,01-OCT-12,30-SEP-13,Reopened,MEDINA REGIONAL HOSPITAL                ,3100 AVENUE E                           ,,HONDO                                   ,TX                                      ,78861-                                  ,MEDINA                                  ,,,,,,,,,,25,9125,1630,84,3936,,167.35,,271,21,864,,,,,,,
451331,01-AUG-13,31-JUL-14,Amended,COON MEMORIAL HOSPITAL                  ,1411 DENVER                             ,,DALHART                                 ,TX                                      ,79022-                                  ,DALLAM-HARTLEY                          ,,,,,,,,,,21,7665,1096,41,2200,,152.78,,137,23,410,,,,,,,
451332,01-JAN-13,31-DEC-13,Settled,PALACIOS COMMUNITY MEDICAL CENTER       ,311 GREEN AVENUE                        ,,PALACIOS                                ,TX                                      ,77465                                   ,MATAGORDA                               ,,,,,,,,,,17,6205,370,7,642,,37.55,,114,3,198,,,,,,,
451333,01-MAY-13,30-APR-14,As Submitted,MARTIN COUNTY HOSPITAL                  ,610 N. SAINT PETER STREET               ,,STANTON                                 ,TX                                      ,79782-                                  ,MARTIN COUNTY                           ,,,,,,,,,,25,9125,698,4,914,,93.3,,35,1,90,,,,,,,
451334,01-JUN-13,31-MAY-14,Settled,PARKVIEW HOSPITAL                       ,901 S SWEETWATER STREET                 ,1030                                    ,WHEELER                                 ,TX                                      ,79096                                   ,WHEELER                                 ,,,,,,,,,,15,5475,578,,655,,87,,55,,81,,,,,,,
451335,01-JUL-13,30-JUN-14,Settled,MUENSTER MEMORIAL HOSPITAL              ,605 N. MAPLE STREET                     ,,MUENSTER                                ,TX                                      ,76252-                                  ,COOKE                                   ,,,,,,,,,,18,6570,2938,3,3477,,85.57,,85,1,131,,,,,,,
