PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
490079,01-JAN-14,31-DEC-14,Settled,MEMORIAL HOSPITAL OF MARTINSVILLE       ,320 HOSPITAL DRIVE                      ,,MARTINSVILLE                            ,VA                                      ,24115-                                  ,HENRY                                   ,,,,393262,,,.0898,,,208,75920,10849,705,19994,,680.98,,2584,181,5042,,,,23,,580,
490084,01-JAN-14,31-DEC-14,As Submitted,RIVERSIDE TAPPAHANNOCK HOSPITAL         ,ROUTE 2                                 ,256                                     ,TAPPAHANNOCK                            ,VA                                      ,22560                                   ,ESSEX                                   ,,,,72574,,,.0455,,,67,24455,3278,119,5283,,191.31,,960,37,1589,63,,,,,,
490088,01-OCT-13,30-SEP-14,Settled,BEDFORD MEMORIAL HOSPITAL               ,1613 OAKWOOD STREET                     ,,BEDFORD                                 ,VA                                      ,24523                                   ,BEDFORD                                 ,,,,,,,,,,50,18250,2338,53,3542,,199.41,,677,15,1100,51,,,,,,
490089,01-OCT-13,30-SEP-14,Amended,CARILION FRANKLIN MEMORIAL HOSPITAL     ,180 FLOYD AVE                           ,,ROCKY MOUNT                             ,VA                                      ,24151                                   ,FRANKLIN                                ,,,,46478,,,.042,,,37,13505,2557,282,4856,,196.54,,723,179,1483,,,,,,,
490090,01-JAN-14,31-DEC-14,As Submitted,SOUTHSIDE COMMUNITY HOSPITAL            ,800 OAK STREET                          ,,FARMVILLE                               ,VA                                      ,23901-                                  ,PRINCE EDWARD                           ,,,,303590,,,.12,,,86,31390,5689,1260,12263,,347.89,,1688,291,3841,698,,,,,,
490092,01-JAN-14,31-DEC-14,Amended,SOUTHAMPTON MEMORIAL HOSPITAL           ,100 FAIRVIEW DRIVE                      ,817                                     ,FRANKLIN                                ,VA                                      ,23851-                                  ,SOUTHAMPTON                             ,,,,128028,,,.12,,,84,30660,3121,265,6039,,273.29,,755,169,1664,,,,,,,
490093,01-JAN-14,31-DEC-14,Settled,SENTARA CAREPLEX HOSPITAL               ,3000 COLISEUM DRIVE                     ,,HAMPTON                                 ,VA                                      ,23666-5963                              ,HAMPTON                                 ,,,,256708,,,.0323,,,202,73730,21121,1807,42710,,1196.65,,3853,292,8624,536,,,,,,
490094,01-SEP-14,31-AUG-15,Amended,RICHMOND COMMUNITY HOSPITAL             ,1500 NORTH 28TH STREET                  ,,RICHMOND                                ,VA                                      ,23223                                   ,RICHMOND CITY                           ,,,,81239,,,.12,,,101,36865,2745,1225,11339,,271.84,,527,282,2623,519,,,,,,
490097,01-MAR-14,28-FEB-15,Settled,SOUTHERN VIRGINIA REGIONAL MED. CTR.    ,214 WEAVER AVENUE                       ,,EMPORIA                                 ,VA                                      ,23847                                   ,GREENSVILLE                             ,,,,91911,,,.0968,,,70,25550,3356,268,6215,,211.4,,755,64,1485,,,,45,,314,
490098,01-JUL-14,30-JUN-15,As Submitted,COMMUNITY MEMORIAL HOSPITAL             ,125 BUENA VISTA CIRCLE                  ,90                                      ,SOUTH HILL                              ,VA                                      ,23970                                   ,MECKLENBURG                             ,,,,54534,148922,,.0846,,,68,24820,7919,843,13589,,510.85,,1557,241,2851,,,,,,,
490101,01-JAN-14,31-DEC-14,Settled,INOVA FAIR OAKS HOSPITAL                ,3600 JOSEPH SIEWICK DR                  ,,FAIRFAX                                 ,VA                                      ,22033-                                  ,FAIRFAX                                 ,,,,452514,,,.0648,,,182,66430,14075,3488,52013,,1527.92,,3396,1019,12660,1174,,,,,,
490104,01-JUL-14,30-JUN-15,Settled,HIRAM W DAVIS MEDICAL CENTER - MS       ,WEST WASHINGTON STREET                  ,4030                                    ,PETERSBURG                              ,VA                                      ,23803                                   ,DINWIDDIE                               ,,,,,,,,,,4,1460,11,,181,,.9,,1,,13,,,,,,,
490106,01-JUL-14,30-SEP-14,Settled,WESTERN STATE HOSPITAL                  ,103 VALLEY CENTER DR                    ,2500                                    ,STAUNTON                                ,VA                                      ,24402-2500                              ,AUGUSTA                                 ,,,,,,,,,,2,184,14,,27,,1.09,,1,,2,,,,,,147,
490107,01-JAN-14,31-DEC-14,As Submitted,RESTON HOSPITAL                         ,1850 TOWN CENTER PARKWAY                ,,RESTON                                  ,VA                                      ,20190-                                  ,FAIRFAX                                 ,,,,,,,,,,199,72635,17706,2479,54812,,1415,,3605,304,12418,,,,,,,
490109,01-JUL-14,30-SEP-14,Settled,EASTERN STATE HOSPITAL                  ,4601 IRONBOUND ROAD                     ,8791                                    ,WILLIAMSBURG                            ,VA                                      ,23187-8791                              ,JAMES CITY                              ,,,,,,,,,,5,460,,,1,,1.03,,,,1,,,,,,53,
490110,01-OCT-13,30-SEP-14,Settled,LEWISGALE HOSPITAL - MONTGOMERY         ,ROUTE 460 SOUTH                         ,,BLACKSBURG                              ,VA                                      ,24060-                                  ,MONTGOMERY                              ,2958508,,,184394,,,.055,1344188,527153,88,32120,8737,735,16695,45.96,401.97,,1878,129,4039,,,,,,,
490111,01-NOV-13,31-OCT-14,As Submitted,WYTHE COUNTY COMMUNITY HOSPITAL         ,600 WEST RIDGE ROAD                     ,,WYTHEVILLE                              ,VA                                      ,24382-                                  ,WYTHE                                   ,,,,119606,,,.089,,,92,33580,3631,181,6416,,299.61,,955,65,2065,249,,,,,,
490112,01-SEP-14,31-AUG-15,Amended,CJW MEDICAL CENTER                      ,7101 JAHNKE ROAD                        ,,RICHMOND                                ,VA                                      ,23225-                                  ,RICHMON / CHESTERFIELD                  ,622826,,,1694885,,,.0809,215888,50249,636,232140,54697,7477,137123,8.03,2294,,10316,,27847,4107,,,,,5888,793
490113,01-JAN-14,31-DEC-14,Settled,SENTARA NORTHERN VIRGINIA MED CTR       ,2300 OPITZ BOULEVARD                    ,,WOODBRIDGE                              ,VA                                      ,22191                                   ,PRINCE WILLIAM                          ,,,,753848,,,.1171,,,181,66065,16039,3728,43718,,1064.7,,3303,1129,10032,1309,,,,,,
490114,01-JUL-14,30-JUN-15,As Submitted,LONESOME PINE HOSPITAL                  ,HOLTON AVENUE                           ,DRAWER                                  ,BIG STONE GAP                           ,VA                                      ,24219-                                  ,WISE                                    ,460730,,,171390,,,.12,265158,348293,85,31025,3045,1874,6804,14.6,348.8,,990,484,2292,,,,,,,
490115,01-OCT-13,30-SEP-14,As Submitted,TWIN COUNTY REGIONAL HOSPITAL           ,200 HOSPITAL DRIVE                      ,1040                                    ,GALAX                                   ,VA                                      ,24333                                   ,CARROLL                                 ,,,,291343,,,.12,,,141,51465,6889,1133,11480,,442.1,,1709,357,3244,606,,,,,,
490116,01-SEP-14,31-AUG-15,As Submitted,LEWISGALE HOSPITAL-PULASKI              ,2400 LEE HIGHWAY                        ,,PULASKI                                 ,VA                                      ,24301                                   ,PULASKI                                 ,,,,,,,,,,80,29200,5185,205,7682,,226.73,,1168,35,1873,,,,,,,
490117,01-OCT-13,30-SEP-14,Amended,CARILION TAZEWELL COMMUNITY HOSPITAL    ,141 BEN BOLT AVENUE                     ,,TAZEWELL                                ,VA                                      ,24651                                   ,TAZEWELL                                ,,,,30331,,,.0901,,,56,20440,903,136,2108,,85.69,,254,75,574,,,,,,,
490118,01-APR-14,31-MAR-15,Amended,HENRICO DOCTORS HOSPITAL                ,1602 SKIPWITH ROAD                      ,,RICHMOND                                ,VA                                      ,23229-                                  ,HENRICO                                 ,,,,1190872,,,.076,,,707,258055,40012,7941,105491,,1865.62,,7362,689,19948,,,,34,3,959,478
490119,01-JAN-14,31-DEC-14,Amended,SENTARA PRINCESSS ANNE HOSPITAL         ,2025 GLENN MITCHELL DR                  ,,VIRGINIA BEACH                          ,VA                                      ,23456-0178                              ,UNITED STATES                           ,339183,,,486367,,,.0675,79353,34811,160,58400,20641,2599,55284,4,1124.37,,3762,551,11138,1339,,,,,,
490120,01-JUL-14,30-JUN-15,As Submitted,CHESAPEAKE GENERAL HOSPITAL             ,736 BATTLEFIELD BLVD. NORTH             ,2028                                    ,CHESAPEAKE                              ,VA                                      ,23320-                                  ,N/A                                     ,,,,737076,,,.0637,,,310,113150,30756,5930,76459,,1532.04,,5830,640,15818,,,,,,,
490122,01-JAN-14,31-DEC-14,Amended,INOVA MOUNT VERNON HOSPITAL             ,2501 PARKERS LANE                       ,,ALEXANDRIA                              ,VA                                      ,22306-                                  ,FAIRFAX                                 ,,,,,,,,,,140,51100,12173,679,21652,,647.61,,3070,116,6084,181,,,,56,1119,1409
490123,01-APR-14,31-MAR-15,As Submitted,RAPPAHANNOCK GENERAL HOSPITAL           ,101 HARRIS ROAD                         ,1449                                    ,KILMARNOCK                              ,VA                                      ,22482-1449                              ,LANCASTER                               ,,,,,,,,,,65,23725,3808,140,5392,,271.07,,762,46,1129,40,,,70,,342,
490126,01-MAR-14,28-FEB-15,As Submitted,LEWISGALEHOSPITAL - ALLEGHANY           ,1 ARH LANE                              ,,LOW MOOR                                ,VA                                      ,24457-                                  ,ALLEGHANY                               ,,,,,,,,,,95,34675,7344,184,9866,,215.84,,1285,50,1975,79,,,7,,378,
490127,01-JUL-14,30-JUN-15,As Submitted,BUCHANAN GENERAL HOSPITAL               ,1535 SLATE CREEK ROAD                   ,,GRUNDY                                  ,VA                                      ,24614                                   ,BUCHANAN                                ,,,,29570,,,.0465,,,134,48910,2433,556,5187,,207.33,,483,162,1150,,,,,,,
490129,01-JAN-14,31-DEC-14,Settled,CAPITAL HOSPICE                         ,2900 TELESTAR COURT                     ,,FALLS CHURCH                            ,VA                                      ,22042-1206                              ,FAIRFAX                                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
490130,01-JAN-14,31-DEC-14,As Submitted,RIVERSIDE WALTER REED                   ,ROUTE 17                                ,,GLOUCESTER                              ,VA                                      ,23061                                   ,GLOUCESTER                              ,,,,,,,,,,67,24455,6575,257,10272,,300.1,,1582,54,2571,58,,,,,,
490134,01-JUL-14,31-DEC-14,Settled,PIEDMONT GERIATRIC HOSPITAL             ,5001 E. PATRICK HENRY HIGHWAY           ,BOX 427                                 ,BURKEVILLE                              ,VA                                      ,23922-0427                              ,NOTTOWAY                                ,,,,,,,,,,180,33120,162,11199,20987,,378.69,,9,28,55,,,,,,,
490135,01-JUL-14,31-DEC-14,Settled,CATAWBA HOSPITAL                        ,5525 CATAWBA HOSPITAL DR                ,200                                     ,CATAWBA                                 ,VA                                      ,24070-0200                              ,ROANOKE                                 ,,,,,,,,,,270,49680,1593,1,18817,.5,252.85,,90,37,172,,,,,,,
490136,01-SEP-14,31-AUG-15,Amended,ST. FRANCIS MEDICAL CENTER              ,13700 ST. FRANCIS BLVD.                 ,,MIDLOTHIAN                              ,VA                                      ,23114                                   ,CHESTERFIELD                            ,2707200,,,409818,,,.057,675672,307354,130,47450,14083,3362,38909,21.79,1315.82,,3257,481,9435,772,,,,,,
490140,01-JAN-14,31-DEC-14,As Submitted,STAFFORD HOSPITAL                       ,101 HOSPITAL CENTER BLVD.               ,,STAFFORD                                ,VA                                      ,22554                                   ,STAFFORD                                ,,,,80345,,,.0334,,,90,32850,5659,415,15219,,381.73,,1367,228,4422,391,,,,,,
490141,01-MAY-14,30-APR-15,Amended,SPOTSYLVANIA REGIONAL MEDICAL CENTER    ,4600 SPOTSYLVANIA PARKWAY               ,,FREDERICKSBURG                          ,VA                                      ,22408                                   ,SPOTSYLVANIA                            ,,,,193159,,,.0593,,,105,40250,7022,1045,19228,,395.83,,1605,165,4682,483,,,47,,1097,
490143,01-JAN-14,31-DEC-14,Settled,RIVERSIDE DOCTORS HOSPITAL WILLIAMSB    ,1500 COMMONWEALTH AVENUE                ,,WILLIAMSBURG                            ,VA                                      ,23185                                   ,,,,,,,,,,,40,14600,2522,134,4386,,185.5,,740,42,1424,46,,,,,,
490144,26-MAR-14,31-DEC-14,Settled,NOVANT HLTH HAYMARKET MEDICAL CENTER    ,15225 HEALTHCOTE BOULEVARD              ,,HAYMARKET                               ,VA                                      ,20169                                   ,PRINCE WILLIAM                          ,,,,,,,,,,60,16860,1212,130,4547,,286.14,,376,37,1554,,,,,,,
491300,01-JAN-14,31-DEC-14,Settled,BATH COUNTY COMMUNITY HOSPITAL          ,ROUTE 220                               ,DRAWER Z                                ,HOT SPRINGS                             ,VA                                      ,24445-                                  ,BATH                                    ,,,,,,,,,,25,9125,1673,8,2046,,112.24,,214,1,273,,,,,,,
491302,01-OCT-13,30-SEP-14,Settled,CARILION GILES COMMUNITY HOSPITAL       ,159 HARTLEY WAY                         ,,PEARISBURG                              ,VA                                      ,24134                                   ,GILES                                   ,,,,,,,,,,25,9125,3858,106,5492,,155.79,,542,18,930,30,,,,,,
491303,01-OCT-13,30-SEP-14,Settled,DICKENSON COMMUNITY HOSPITAL            ,312 HOSPITAL DRIVE                      ,1440                                    ,CLINTWOOD                               ,VA                                      ,24228-0000                              ,DICKENSON                               ,,,,,,,,,,2,730,11,,14,,59.19,,6,,7,1,,,,,,
491304,01-OCT-13,30-SEP-14,Settled,CARILION STONEWALL JACKSON HOSPITAL     ,1 HEALTH CIRCLE                         ,,LEXINGTON                               ,VA                                      ,24450                                   ,ROCKBRIDGE                              ,,,,,,,,,,25,9125,3733,46,5073,,164.82,,789,13,1128,14,,,,,,
491305,01-JAN-14,31-DEC-14,Amended,SHENANDOAH MEMORIAL HOSPITAL            ,759 MAIN STREET                         ,508                                     ,WOODSTOCK                               ,VA                                      ,22664-                                  ,SHENANDOAH                              ,,,,,,,,,,25,9125,4003,215,6213,,240.3,,907,77,1527,23,,,,,,
491306,01-JAN-14,31-DEC-14,As Submitted,PIONEER HLTH SERVICES OF PATRICK CO     ,ROUTE 2                                 ,71                                      ,STUART                                  ,VA                                      ,24171                                   ,PATRICK                                 ,,,,,,,,,,25,9125,2591,25,3625,,103.75,,264,11,429,,,,,,,
491307,01-JAN-14,31-DEC-14,Amended,PAGE MEMORIAL HOSPITAL                  ,200 MEMORIAL DRIVE                      ,,LURAY                                   ,VA                                      ,22835                                   ,PAGE                                    ,,,,,,,,,,25,9125,3764,17,4674,,132.4,,386,4,480,14,,,,,,
491991,01-JAN-14,31-DEC-14,Settled,LYNN HOUSE OF POTOMAC VALLEY  INC.      ,4400 W BRADDOCK ROAD                    ,,ALEXANDRIA                              ,VA                                      ,22304-1010                              ,ARLINGTON                               ,,,,,,,,,,7,2555,1198,,1286,,16.32,,21,,32,,,,,,,
492001,01-JUL-14,30-JUN-15,Settled,LAKE TAYLOR TRANSITIONAL CARE HOSPIT    ,1309 KEMPSVILLE ROAD                    ,,NORFOLK                                 ,VA                                      ,23502-                                  ,NORFOLK                                 ,,,,,,,,,,104,37960,3020,19236,25169,,80.84,,95,85,228,,,,,,,
492007,01-JUN-14,31-MAY-15,Settled,HOSPITAL FOR EXTENDED RECOVERY          ,600 GRESHAM DR STE 700                  ,,NORFOLK                                 ,VA                                      ,23507                                   ,CITY OF NORFOLK                         ,,,,,,,,,,35,12775,3625,,5751,,74.84,,119,,180,,,,,,,
492008,01-JAN-14,31-DEC-14,Settled,HAMPTON ROADS SPECIALTY HOSPITAL        ,254 CHESAPEAKE AVE  4TH FLOOR           ,,NEWPORT NEWS                            ,VA                                      ,23607-                                  ,NEWPORT NEWS                            ,,,,,,,,,,25,9125,5317,677,8408,,66.64,,161,15,255,,,,,,,
492009,01-AUG-14,31-JUL-15,Settled,VIBRA HOSPITAL OF RICHMOND  LLC         ,2220 EDWARD HOLLAND DRIVE               ,,RICHMOND                                ,VA                                      ,23230                                   ,HENRICO                                 ,,,,,,,,,,60,21900,9364,223,14537,,137.6,,373,10,542,15,,,,,,
492010,01-JAN-14,31-DEC-14,Settled,CENTRA SPECIALTY HOSPITAL               ,3300 RIVERMONT AVENUE                   ,,LYNCHBURG                               ,VA                                      ,24503-                                  ,LYNCHBURG                               ,,,,,,,,,,36,13140,6703,,7924,,71.42,,248,,297,,,,,,,
492011,01-JUL-14,30-JUN-15,Settled,UVA TRANSITIONAL CARE HOSPITAL          ,2965 IVY ROAD                           ,,CHARLOTTESVILLE                         ,VA                                      ,22908-                                  ,ALBEMARLE                               ,,,,,,,,,,40,14600,5967,1008,10801,,133.44,,200,29,387,24,,,,,,
493025,01-OCT-13,30-SEP-14,Settled,SHELTERING ARMS HOSPITAL                ,8254 ATLEE ROAD                         ,,MECHANICSVILLE                          ,VA                                      ,23116                                   ,HANOVER                                 ,,,,,,,,,,40,14600,8309,335,13149,,177.89,,598,11,898,,,,,,,
493027,01-JAN-14,31-DEC-14,Settled,RIVERSIDE REHABILITATION INSTITUTE      ,245 CHESAPEAKE BLVD.                    ,,NEWPORT NEWS                            ,VA                                      ,23607-                                  ,NEWPORT NEWS                            ,,,,,,,,,14,50,18250,6420,681,11249,1,140.41,,447,83,762,,,,,,,
493028,01-JAN-14,31-DEC-14,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,5700 FITZHUGH AVENUE                    ,,RICHMOND                                ,VA                                      ,23226-                                  ,HENRICO                                 ,,,,,,,,,,40,14600,6713,632,9676,,101.64,,469,16,638,43,,,,,,
493029,01-JAN-14,31-DEC-14,Settled,UVA-HEALTHSOUTH REHABILITATION HOSPI    ,515 RAY C HUNT DRIVE                    ,,CHARLOTTESVILLE                         ,VA                                      ,22903-2981                              ,ALBEMARLE                               ,,,,,,,,,,50,18250,10066,687,14902,,199.79,,857,40,1252,57,,,,,,
493030,01-OCT-13,30-SEP-14,Settled,SHELTERING ARMS HOSPITAL SOUTH          ,13700 ST.FRANCIS BLVD                   ,,MIDLOTHIAN                              ,VA                                      ,23114                                   ,CHESTERFIELD                            ,,,,,,,,,,28,10220,5230,167,7977,,61.2,,466,11,694,,,,,,,
493031,01-JUN-14,31-MAY-15,Amended,HEALTHSOUTH REHABILITATION HOSPITAL     ,95 PINE HILL BLVD                       ,,PETERSBURG                              ,VA                                      ,23805                                   ,PETERSBURG CITY                         ,,,,,,,,,,64,23360,10426,332,14841,,131.67,,788,16,1084,62,,,,,,
493032,01-JUN-14,31-MAY-15,Amended,HEALTHSOUTH REHABILITATION HOSPITAL     ,300 PARK HILL AVENUE                    ,,FREDERICKSBURG                          ,VA                                      ,22401                                   ,SPOTSYLVANIA                            ,,,,,,,,,,52,18980,11440,110,16890,,132.97,,895,8,1293,56,,,,,,
493033,01-JUN-14,31-MAY-15,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,24430 MILLSTREAM DRIVE                  ,,ALDIE                                   ,VA                                      ,20105                                   ,LOUDOUN                                 ,,,,,,,,,,55,17910,11554,70,15705,,137.2,,1026,7,1347,25,,,,,,
493034,01-JUN-14,31-MAY-15,Settled,THE REHABILITATION HOSPITAL OF SOUTH    ,103 NORTH STREET                        ,,BRISTOL                                 ,VA                                      ,24201                                   ,LOUDOUN                                 ,,,,,,,,,,25,9125,5737,47,7666,,62.83,,431,2,572,21,,,,,,
493301,01-JUL-14,30-JUN-15,Settled,CHILDRENS HOSPITAL OF THE KINGS DA      ,601 CHILDRENS LANE                      ,,NORFOLK                                 ,VA                                      ,23507                                   ,NORFOLK                                 ,,,,,,,,,1477,200,73050,84,25454,45276,94.26,2186.03,,20,863,5066,1956,,,,,,
493302,01-JUL-14,30-JUN-15,Settled,CHILDRENS HOSPITAL                      ,2924 BROOK ROAD                         ,,RICHMOND                                ,VA                                      ,23220-1215                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494001,01-JAN-14,31-DEC-14,Settled,PENINSULA BEHAVIOR CENTER               ,2244 EXECUTIVE DRIVE                    ,,HAMPTON                                 ,VA                                      ,23666-                                  ,HAMPTON                                 ,,,,,,,,,,79,28835,2939,3183,13038,,189.76,,349,522,2216,,,,,,,
494010,01-JUL-14,30-JUN-15,Settled,NORTHERN VIRGINIA MENTAL HEALTH INST    ,3302 GALLOWS ROAD                       ,,FALLS CHURCH                            ,VA                                      ,22042-3398                              ,FAIRFAX                                 ,,,,,,,,,,144,52560,714,,42880,3.15,292.35,,43,,832,,,,,,,
494017,01-JUL-14,30-JUN-15,Settled,SOUTHERN VIRGINIA MENTAL HEALTH INST    ,382 TAYLOR DRIVE                        ,,DANVILLE                                ,VA                                      ,24541-4023                              ,PITTSYLVANIA                            ,,,,,,,,,,72,26280,1555,,15957,,88,,49,,274,,,,,,,
494022,01-SEP-14,31-AUG-15,As Submitted,POPLAR SPRINGS HOSPITAL                 ,350 POPLAR DRIVE                        ,,PETERSBURG                              ,VA                                      ,23805                                   ,PETERSBURG CITY                         ,,,,,,,,,,100,36500,5087,1581,31342,,219.3,,450,109,3447,,,,,,,
494023,01-FEB-14,31-JAN-15,Settled,DOMINION HOSPITAL                       ,2960 SLEEPY HOLLOW ROAD                 ,,FALLS CHURCH                            ,VA                                      ,22044                                   ,FAIRFAX                                 ,,,,,,,,,,100,36500,1808,,28450,,203.04,,226,,3223,,,,,,,
494025,01-JAN-14,31-DEC-14,Settled,VIRGINIA BEACH PSYCHIATRIC CENTER       ,1100 FIRST COLONIAL ROAD                ,,VIRGINIA BEACH                          ,VA                                      ,23454                                   ,VIRGINIA BEACH                          ,,,,,,,,,,100,36500,7877,46,28249,,170.7,,830,7,4126,,,,,,,
494029,01-JUL-14,30-JUN-15,Settled,SOUTHWESTERN VA MENTAL HLTH INST IPT    ,340 BAGLEY CIRCLE                       ,,MARION                                  ,VA                                      ,24354                                   ,SMYTH                                   ,,,,,,,,,,109,39785,3181,,30175,,145.14,,150,,740,,,,,,,
494032,01-JAN-14,31-DEC-14,Settled,THE PAVILION AT WILLIAMSBURG PLACE      ,5483 MOORETOWN ROAD                     ,,WILLIAMSBURG                            ,VA                                      ,23188                                   ,,,,,,,,,,,57,20805,7932,,16475,,132.79,,409,,1894,,,,,,,
500001,01-JUL-14,30-JUN-15,As Submitted,UW MEDICINE/NORTHWEST HOSPITAL          ,1550 NORTH 115TH STREET                 ,,SEATTLE                                 ,WA                                      ,98133                                   ,KING                                    ,739045,,,913695,,,.0948,344687,123394,168,61320,17187,2310,39909,25.27,1385.83,,3815,562,10335,868,,,8,,437,
500002,01-JAN-14,31-DEC-14,As Submitted,PROV ST MARY MEDICAL CENTER             ,401 W POPLAR ST.                        ,1477                                    ,WALLA WALLA                             ,WA                                      ,99362-2846                              ,WALLA WALLA                             ,,,,558712,,,.113,,,68,25366,7086,3061,14492,,528.68,,1771,698,3969,,,,,5,,126
500003,01-JAN-14,31-DEC-14,As Submitted,PHD#1  DBA SKAGIT VALLEY HOSPITAL       ,1415 E KINCAID STREET                   ,,MOUNT VERNON                            ,WA                                      ,98273-1376                              ,SKAGIT                                  ,2279915,,,947139,,,.1605,445925,454070,134,48910,11438,2785,31078,16.17,1398.43,,2476,2342,6966,,,,,,,
500005,01-JAN-14,31-DEC-14,As Submitted,VIRGINIA MASON MEDICAL CENTER           ,925 SENECA STREET                       ,1930                                    ,SEATTLE                                 ,WA                                      ,98111-                                  ,KING                                    ,16927665,,,,,,,1876137,2113598,238,86870,22775,5106,75771,114.71,4845.32,,4509,782,16108,,,,,3,,206
500007,01-JAN-14,31-DEC-14,Settled,ISLAND HOSPITAL                         ,1211 24TH STREET                        ,,ANACORTES                               ,WA                                      ,98221                                   ,SKAGIT                                  ,,,,162412,,,.057,,,42,15330,4845,571,10038,,423.49,,1227,644,2988,,,,,,,
500008,01-JUL-14,30-JUN-15,As Submitted,UNIVERSITY OF WASHINGTON MED CTR        ,1959 NE PACIFIC ST                      ,,SEATTLE                                 ,WA                                      ,98195-9415                              ,KING                                    ,27392220,,,3713215,,,.2186,5285448,2613384,366,133590,27971,12500,112401,349.43,4388.98,,4427,1275,17847,3373,168,,63,24,467,274
500011,01-JAN-14,30-JUN-14,Settled,HIGHLINE MEDICAL CENTER                 ,16251 SYLVESTER RD. SW                  ,,SEATTLE                                 ,WA                                      ,98166-0657                              ,KING                                    ,,,,541842,,,.2251,,,185,33485,5347,1442,16509,,803,,1028,349,3875,,,,,,,53
500011,01-JUL-14,30-JUN-15,As Submitted,HIGHLINE MEDICAL CENTER                 ,16251 SYLVESTER RD. SW                  ,,SEATTLE                                 ,WA                                      ,98166-0657                              ,KING                                    ,,,,1005139,,,.2026,,,128,46720,11097,1913,33859,,796.65,,2161,508,7122,1937,,,,,,
500012,01-JUL-14,30-JUN-15,Settled,YAKIMA REGIONAL MEDICAL & CARDIAC CE    ,110 SOUTH NINTH AVENUE                  ,,YAKIMA                                  ,WA                                      ,98902                                   ,YAKIMA                                  ,778956,,,891280,,,.1623,425371,121891,124,45260,8270,1564,17419,8.88,511.72,,1955,836,4090,,,,,26,,240
500014,01-JAN-14,31-DEC-14,As Submitted,PROV REGL MED CENTER EVERETT            ,1321 COLBY AVENUE                       ,PO BOX                                  ,EVERETT                                 ,WA                                      ,98201                                   ,SNOHOMISH                               ,,,,2609212,,,.1761,,,588,214620,29158,,131169,,2755.47,,5709,,28034,,,,,,,515
500015,01-JAN-14,31-DEC-14,Settled w/Audit,MULTICARE AUBURN MEDICAL CENTER         ,202 NORTH DIVISION STREET               ,,AUBURN                                  ,WA                                      ,98001                                   ,KING                                    ,,,,952326,,,.232,,,110,40150,8015,2454,23136,,641.66,,1734,994,6191,,,,,28,418,219
500016,01-JAN-14,31-DEC-14,As Submitted,CENTRAL WASHINGTON HOSPITAL             ,1201 SOUTH MILLER STREET                ,,WENATCHEE                               ,WA                                      ,98801-                                  ,CHELAN                                  ,,,,1719088,,,.1378,,,176,64240,19508,4403,42001,,1079.55,,4431,772,10086,1497,,,,,,
500019,01-JAN-14,31-DEC-14,As Submitted,PROVIDENCE CENTRALIA HOSPITAL           ,914 S SCHEUBER RD                       ,,CENTRALIA                               ,WA                                      ,98531-9027                              ,LEWIS                                   ,,,,480813,,,.12,,,81,29565,7229,1333,17659,,541.85,,1978,1974,5853,,,,,,,
500021,01-JUL-14,30-JUN-15,As Submitted,ST CLARE HOSPITAL                       ,11315 BRIDGEPORT WAY SW                 ,,LAKEWOOD                                ,WA                                      ,98499-                                  ,PIERCE                                  ,,,,1197328,,,.2296,,,106,38690,11790,1726,29151,,703.47,,2373,381,6225,1239,,,,,,
500024,01-JAN-14,31-DEC-14,As Submitted,PROVIDENCE ST. PETER HOSPITAL           ,413 LILLY ROAD NE                       ,,OLYMPIA                                 ,WA                                      ,98506                                   ,THURSTON                                ,2811349,,,2140212,,,.1332,650560,158962,268,97820,30029,6006,79594,20.55,1648.2,,6034,4389,19721,,,,154,47,692,470
500025,01-JAN-14,31-DEC-14,As Submitted,SWEDISH MEDICAL CENTER CHERRY HILL      ,500 - 17TH AVENUE                       ,,SEATTLE                                 ,WA                                      ,98124-5711                              ,KING                                    ,5711904,,,769668,,,.0593,1310136,521266,165,60075,15941,,39389,30.12,1121.9,,3212,,8160,1147,,,,,448,498
