PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
400044,01-JAN-12,31-DEC-12,Settled,SAN LUCAS PONCE                         ,917 AVE TITO CASTRO                     ,336810                                  ,PONCE                                   ,PR                                      ,00733-6810                              ,PUERTO RICO                             ,2701353,,,317973,,,.039,1830820,316510,314,115002,10299,16546,98786,73.86,1137,,1492,2606,18749,,,,,,,
400048,01-JAN-12,31-DEC-12,Settled,HOSPITAL EPISCOPAL CRISTO REDENTOR      ,AVE PEDRO ALBIZU CAMPOS                 ,10011                                   ,GUAYAMA                                 ,PR                                      ,00785                                   ,PUERTO RICO                             ,,,,324190,,,.16,,,115,41975,2704,9935,32763,9,377,,510,2439,8680,,,,,,,
400061,01-JUL-12,30-JUN-13,As Submitted,UNIVERSITY DISTRICT HOSPITAL            ,B0. MONACILLO                           ,2116                                    ,SAN JUAN                                ,PR                                      ,00922-2116                              ,PUERTO RICO                             ,2306895,,,419097,,,.098,1334688,23718,248,90520,7129,18918,77126,100.36,803,,709,3059,10190,,,,,,,
400079,01-JAN-12,31-DEC-12,Settled,HOSPITAL BUEN SAMARITANO                ,HIGHWAY #2 CAIMITAL BAJO                ,,AGUADILLA                               ,PR                                      ,00605-4055                              ,AGUADILLA                               ,,,,557495,,,.1893,,,152,55632,4669,16547,47625,,529.81,,701,,9587,,,,,,,
400087,01-JAN-12,31-DEC-12,Settled w/Audit,HOSPITAL CAYETANO COLL & TOSTE          ,AVE. SAN LUIS #129                      ,,ARECIBO                                 ,PR                                      ,00678                                   ,ARECIBO                                 ,,,,452981,,,.1205,,,198,72468,5958,14290,55211,,491.31,,832,3621,9692,,,,,,,
400098,01-JAN-12,31-DEC-12,Settled,HOSPITAL SAN FRANCISCO                  ,DE DIEGO AVE. #371                      ,,RIO PIEDRAS                             ,PR                                      ,00923                                   ,RIO PIEDRAS                             ,,,,182177,,,.1027,,,142,51972,2970,9599,39621,,429,,422,2507,7501,,,,,,,
400102,01-JUL-12,30-JUN-13,Settled,DOCTORS CENTER HOSP BAYAMON  INC        ,J-9  EXT. HERMANAS DAVILA               ,2957                                    ,BAYAMON                                 ,PR                                      ,00956-2957                              ,SAN JUAN                                ,,,,287061,,,.1277,,,128,46720,3948,12263,44081,,604,,486,2080,7170,,,,,,,
400103,01-JAN-12,31-DEC-12,Settled,MAYAGUEZ MEDICAL CENTER                 ,410 HOSTOS AVENUE                       ,,MAYAGUEZ                                ,PR                                      ,00681-1838                              ,MAYAGUEZ                                ,681929,,,,,,,279347,34960,181,66246,8189,7742,59994,13.57,735.34,,971,1062,8523,,,,,,,
400104,03-DEC-11,31-MAR-12,Settled,MENONITA CAGUAS                         ,ROAD 172 EXIT TO CIDRA                  ,,CAGUAS                                  ,PR                                      ,00726-4964                              ,CAGUAS                                  ,,,,10363,,,.0329,,,53,6360,691,884,5451,,151.38,,92,315,814,,,,,,,
400104,01-APR-12,31-MAR-13,Settled,HOSPITAL MENONITA CAGUAS INC.           ,ROAD 172 EXIT TO CIDRA                  ,,CAGUAS                                  ,PR                                      ,00726-4964                              ,CAGUAS                                  ,,,,131121,,,.0662,,,135,49275,3480,6101,28910,,289.37,,455,1405,4773,,,,,,,
400105,01-JUL-12,30-JUN-13,Settled,BAYAMON REGIONAL HOSPITAL               ,LAUREL #100                             ,,BAYAMON                                 ,PR                                      ,00956                                   ,PUERTO RICO                             ,117516,,,200580,,,.2037,178538,8318,102,37230,1462,5707,15336,34.44,343.63,,210,1022,2739,,,,,,,
400106,01-JAN-12,31-DEC-12,Settled,HOSPITAL METROPOLITANO                  ,21 #1785                                ,,RIO PIEDRAS                             ,PR                                      ,00922                                   ,RIO PIEDRAS                             ,,,,68462,,,.0366,,,122,44652,3591,5613,34965,,456.44,,487,1150,6372,,,,,,,
400109,01-JAN-12,31-DEC-12,Settled,HOSPITAL HIMA SAN PABLO BAYAMON         ,SANTA CRUZ # 70                         ,,BAYAMON                                 ,PR                                      ,00959                                   ,BAYAMON                                 ,,,,,,,,,,421,154086,13180,,120913,,1746,,1640,,18648,,,,,,,
400110,01-JAN-12,31-DEC-12,Settled,HOSPITAL METROPOLITANO TITO MATTEI      ,#128 KM 1.0                             ,,YAUCO                                   ,PR                                      ,00658                                   ,YAUCO                                   ,,,,157837,,,.0918,,,77,28182,2595,4413,19152,,321.54,,430,,4537,,,,,,1286,
400111,01-JAN-12,31-DEC-12,Settled,HOSPITAL SAN CARLOS BORROMEO            ,68                                      ,,MOCA                                    ,PR                                      ,00676                                   ,,,,,57870,,,.0422,,,106,38796,2362,4782,27111,,359.24,,350,,5179,,,,,,,
400112,01-JUL-12,30-JUN-13,Settled,HOSPITAL UPR                            ,STREET 3 KM 8.3 65 INFANTERIA AVE.      ,,CAROLINA                                ,PR                                      ,00984                                   ,CAROLINA                                ,1394264,,,326614,,,.0987,626559,68865,210,76650,4426,14179,58432,61.54,590.7,,766,2805,9260,,,,,,,
400113,01-OCT-11,30-SEP-12,Settled,HOSPITAL SAN CRISTOBAL                  ,509 KM 1 COTTO LAUREL                   ,,PONCE                                   ,PR                                      ,00980                                   ,PONCE                                   ,,,,219334,,,.0769,,,138,50508,4771,7777,36470,,423,,656,3110,7461,,,,,,,
400114,01-JAN-12,31-DEC-12,Settled,HOSPITAL DR. ALEJANDRO OTERO            ,CARRETERA ESTATAL 668                   ,,MANATI                                  ,PR                                      ,00701                                   ,MANATI                                  ,570534,,,562945,,,.0971,7049,634,235,86010,8787,20105,82470,11.33,1054.28,,1384,5068,16797,,,,,,,
400115,01-JAN-12,31-DEC-12,Settled,HOSPITAL WILMA N VAZQUEZ                ,#2 KM 39.5                              ,,VEGA BAJA                               ,PR                                      ,00693                                   ,VEGA BAJA                               ,,,,149697,,,.1849,,,130,47580,1788,7839,22156,,267.44,,202,1318,3555,,,,,,,
400117,01-JAN-12,31-DEC-12,Settled,HOSPITAL DR. SUSONI                     ,PALMA A 56                              ,,ARECIBO                                 ,PR                                      ,00614                                   ,ARECIBO                                 ,,,,93890,,,.048,,,134,49044,3446,6460,35336,,442,,621,2068,7378,,,,,,,
400118,01-JAN-12,31-DEC-12,Settled,DOCTOR CENTER HOSPITAL MANATI  INC      ,CARR. # 2                               ,532                                     ,CARR. # 2  MANATI                       ,PR                                      ,00674                                   ,MANATI                                  ,,,,360073,,,.0615,,,250,91500,10447,17431,90469,,1102,,1393,4083,16645,,,,,,,
400120,01-JAN-12,31-DEC-12,Settled,HOSPITAL HIMA SAN PABLO CAGUAS          ,AVE. MU                                 ,1744                                    ,CAGUAS                                  ,PR                                      ,00726                                   ,CAGUAS                                  ,,,,492559,,,.0631,,,390,142380,12368,26977,134346,,2013.3,,1393,5429,22838,,,,,,,
400121,01-JUL-12,30-JUN-13,Settled,HOSPITAL  SAN  GERARDO                  ,EL SENORIAL STATION                     ,PO BOX250                               ,RIOPIEDRAS                              ,PR                                      ,00926                                   ,SAN JUAN                                ,,,,22711,,,.0291,,,47,17155,1321,2063,13201,,195.75,,161,,2080,,,,,,,
400122,01-JUL-12,30-JUN-13,Settled,PROFESSIONAL HOSPITAL GUAYNABO  INC     ,AVE LAS CUMBRES NO 8                    ,1609                                    ,GUAYNABO                                ,PR                                      ,00969                                   ,,,,,,,,,,,54,19710,719,,6257,,88,,155,,1361,,,,,,,
400123,01-JAN-12,31-DEC-12,Settled,METRO MAYAGUEZ  INC.                    ,BASORA                                  ,,MAYAGUEZ                                ,PR                                      ,00681                                   ,MAYAGUEZ                                ,,,,93580,,,.0433,,,124,45384,3999,7088,43280,,428.14,,559,2204,7713,,,,,,,
400124,01-JUL-12,30-JUN-13,Settled,CORPORACION DEL CENTRO CARDIOVASCULA    ,CENTRO MEDICO                           ,366528                                  ,RIO PIEDRAS                             ,PR                                      ,00936                                   ,SAN JUAN                                ,189120,,,,,,,77672,30444,154,56210,5088,7954,35300,5.59,747.32,,598,838,4384,,,,,,,
400125,01-JAN-12,31-DEC-12,Settled,HOSPITAL HIMA SAN PABLO FAJARDO         ,AVE. GENERAL VALERO                     ,,FAJARDO                                 ,PR                                      ,00739                                   ,FAJARDO                                 ,,,,,,,,,,169,61854,2346,2713,31263,,463.01,,301,621,6305,,,,,,,
400126,01-JAN-12,31-DEC-12,Settled,HOSP. METROPOLITANO DE SAN GERMAN       ,JAVILLA #8                              ,,SAN GERMAN                              ,PR                                      ,00683                                   ,SAN GERMAN                              ,,,,42619,,,.0357,,,82,30012,2005,2669,16029,,477.09,,291,696,3390,,,,,,,
400127,01-JUL-12,30-JUN-13,Settled,ADMIN DE SERVICIOS MEDICOS DE PR        ,CENTRO MEDICO                           ,,SAN JUAN                                ,PR                                      ,00922-2129                              ,SAN JUAN                                ,,,,30047,,,.0985,,,85,31025,530,6340,25361,,731.31,,50,485,1803,,,,,,,
400128,01-JAN-12,31-DEC-12,Settled,HOSPITAL METRO HATO REY  INC.           ,PONCE DE LEON #435                      ,,HATO REY                                ,PR                                      ,00917                                   ,HATO REY                                ,,,,242194,,,.2471,,,117,42822,2321,13311,31501,,391.27,,267,3155,5978,,,,,,2067,
400130,01-JAN-12,31-DEC-12,Settled,HOSPITAL METROPOLITAN DE LA MONTANA     ,CALLE ISAAC GONZALEZ                    ,,UTUADO                                  ,PR                                      ,00641                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400131,01-JAN-12,31-DEC-12,Settled,CARIBBEAN MEDICAL CENTER                ,AVE OSVALDO MOLINA #151                 ,,FAJARDO                                 ,PR                                      ,00738-7006                              ,FAJARDO                                 ,,,,,,,,,,38,13908,480,,12734,,149.93,,64,,2891,,,,,,,
403025,01-JAN-12,31-DEC-12,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,PMB #340                                ,70344                                   ,RIO PIEDRAS                             ,PR                                      ,00923                                   ,PUERTO RICO                             ,,,,,,,,,,32,11712,2668,,11371,,100.04,,194,,827,,,,,,,
403026,01-JUN-12,31-MAY-13,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,CARRETERA #2  KILOMETRO 47.7            ,,MANITI                                  ,PR                                      ,00674                                   ,MANITI                                  ,,,,,,,,,,40,14600,3176,,12365,,96.48,,232,,966,,,,,,,
403301,01-JUL-12,30-JUN-13,Settled w/Audit,PEDIATRIC HOSPITAL                      ,SOUTH MEDICAL CENTER                    ,,RIO PIEDRAS                             ,PR                                      ,00936                                   ,PUERTO RICO                             ,,,,,,,,,,165,60225,,,44847,,548,,,,4285,,,,,,,
404004,01-JAN-12,31-DEC-12,Settled,FIRST HOSPITAL PANAMERICANO             ,STATE ROAD #787                         ,,CIDRA                                   ,PR                                      ,00739                                   ,CAUGUAS                                 ,,,,,,,,,,209,76285,3764,6933,55369,,,,445,999,7756,,,,,,,
404005,24-JAN-12,31-DEC-12,Settled,SAN JUAN CP HOSPITAL                    ,RR #2  BUZON 11                         ,,SAN JUAN                                ,PR                                      ,00926                                   ,SAN JUAN                                ,,,,,,,,,,108,37044,2643,1797,30945,,,,298,256,4667,,,,,,,
404006,01-JUL-12,30-JUN-13,Settled,HOSPITAL DR. RAMON FERNANDEZ MARINA     ,PO BOX 2100                             ,,SAN JUAN                                ,PR                                      ,00922                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404007,01-JAN-12,31-DEC-12,Settled,HOSP. PSIQUIATRICO METRO CABO ROJO      ,CALLE MUNOZ RIVERA #108                 ,,CABO ROJO                               ,PR                                      ,00623                                   ,CABO ROJO                               ,,,,,,,,,,39,14274,654,,9940,,110.37,,116,,2007,,,,,,,
404008,01-JAN-12,31-DEC-12,Settled,INSPIRAL BEHAVIORAL CARE CORP           ,CALLE  GUADALUPE FINAL 184              ,BOX 9809                                ,PONCE                                   ,PR                                      ,00763                                   ,PONCE                                   ,,,,,,,,,,30,10980,685,,2040,,20.7,,112,,326,,,,,,,
404009,01-APR-12,31-MAR-13,Settled,CENTRO SALUD CONDUCTUAL MENONITA        ,CARR ESTATAL 14 INTERIOR                ,,AIBONITO                                ,PR                                      ,00705-1379                              ,AIBONITO                                ,,,,,,,,,,20,7300,573,,7300,,86.09,,127,,2240,,,,,,,
410001,01-OCT-11,30-SEP-12,Settled w/Audit,MEMORIAL HOSPITAL OF RHODE ISLAND       ,111 BREWSTER STREET                     ,,PAWTUCKET                               ,RI                                      ,02860-                                  ,PROVIDENCE                              ,5781907,,,1740412,,,.1241,3975599,1812933,132,48312,9096,1625,24759,71.19,1279.85,,1880,1025,5467,,,,,32,,303
410004,01-OCT-11,30-SEP-12,Reopened,ROGER WILLIAMS HOSPITAL                 ,825 CHALKSTONE AVENUE                   ,,PROVIDENCE                              ,RI                                      ,02908                                   ,PROVIDENCE                              ,5465932,,,2770369,,,.1454,2704383,1054335,164,59860,9573,1038,27939,62.82,946.48,,2300,231,7346,,,,4,,373,
410005,01-OCT-11,30-SEP-12,Settled,ST. JOSEPH HLTH SERV OF RHODE ISLAN     ,200 HIGH SERVICE AVENUE                 ,,NORTH PROVIDENCE                        ,RI                                      ,02904-                                  ,PROVIDENCE                              ,,,,,,,,,,180,65700,9575,774,22882,,947.33,,1923,370,5146,,,,483,20,1893,276
410006,01-OCT-11,30-SEP-12,Settled,NEWPORT HOSPITAL                        ,11 FRIENDSHIP STREET                    ,,NEWPORT                                 ,RI                                      ,02840                                   ,NEWPORT                                 ,,,,658384,,,.0563,,,102,37332,8375,29,19133,,607.22,,1491,701,4483,,,,76,8,516,156
410007,01-OCT-11,30-SEP-12,Reopened,RHODE ISLAND HOSPITAL                   ,593 EDDY STREET                         ,,PROVIDENCE                              ,RI                                      ,02901                                   ,PROVIDENCE                              ,35938144,,,13393155,,,.1613,9781081,3212854,636,232750,47540,20564,163684,423.48,6282.87,,8096,1371,32136,,,,127,,1998,
410008,01-OCT-11,30-SEP-12,Settled,SOUTH COUNTY HOSPITAL                   ,100 KENYON AVENUE                       ,,WAKEFIELD                               ,RI                                      ,02879                                   ,WASHINGTON                              ,,,,,,,,,,93,34038,6298,,16987,,683.3,,1609,407,5290,,,,,,,
410009,01-OCT-11,30-SEP-12,Settled w/Audit,KENT COUNTY MEMORIAL HOSPITAL           ,455 TOLL GATE ROAD                      ,,WARWICK                                 ,RI                                      ,02886                                   ,KENT                                    ,3074790,,,2771722,,,.0822,1185317,369446,271,99186,27859,12160,75507,28.63,1599.31,,4450,632,13637,,,,,11,,408
410010,01-OCT-11,30-SEP-12,Settled,WOMEN & INFANTS HOSPITAL                ,101 DUDLEY STREET                       ,,PROVIDENCE                              ,RI                                      ,02905                                   ,PROVIDENCE                              ,411339,,,1165746,,,.3735,52617,82816,247,90402,1741,23027,76803,53.69,2366.57,,484,4979,12436,,,,,,,
410011,01-OCT-11,30-SEP-12,Settled,LANDMARK MEDICAL CENTER                 ,115 CASS AVE                            ,,WOONSOCKET                              ,RI                                      ,02895                                   ,PROVIDENCE                              ,,,,1306050,,,.0764,,,123,45018,11202,1834,27651,,684,,1994,1036,5868,,,,265,,938,
410012,01-OCT-11,30-SEP-12,Settled w/Audit,THE MIRIAM HOSPITAL                     ,164 SUMMIT AVENUE                       ,,PROVIDENCE                              ,RI                                      ,02906                                   ,PROVIDENCE                              ,9950811,,,,,,,1905661,895393,244,89192,24694,1237,63187,60.33,2119.9,,5398,233,15608,,,,,,,
410013,01-OCT-11,30-SEP-12,Settled,THE WESTERLY HOSPITAL                   ,25 WELLS STREET                         ,,WESTERLY                                ,RI                                      ,02891-                                  ,SOUTH COUNTY                            ,,,,,,,,,,101,36966,7213,548,15277,,577,,1503,375,3713,,,,,,,
412001,01-JUL-12,30-JUN-13,Settled,ELEANOR SLATER HOSPITAL                 ,14 HARRINGTON ROAD                      ,,CRANSTON                                ,RI                                      ,02920-3080                              ,PROVIDENCE                              ,,,,,,,,,,495,180675,750,,100304,,816.5,,19,,201,,,,,,,
413025,01-JAN-12,31-DEC-12,Settled,REHABILATION HOSPITAL OF RI             ,116 EDDIE DOWLING HIGHWAY               ,,NORTH SMITHFILED                        ,RI                                      ,02896                                   ,PROVIDENCE                              ,,,,,,,,,,82,30012,3307,203,6223,,74,,247,24,452,,,,,,,
414000,01-OCT-11,30-SEP-12,Settled,BUTLER HOSPITAL                         ,345 BLACKSTONE BOULEVARD                ,,PROVIDENCE                              ,RI                                      ,02906                                   ,PROVIDENCE                              ,,,,,,,,,41293,137,50142,17197,403,44574,12.97,712.84,,1802,35,5630,,,,,,,
414003,01-OCT-11,30-SEP-12,Settled,EMMA P. BRADLEY HOSPITAL                ,1011 VETERANS MEMORIAL PARKWAY          ,,EAST PROVIDENCE                         ,RI                                      ,02915-5061                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420002,01-JUN-12,31-MAY-13,Reopened,PIEDMONT MEDICAL CENTER                 ,222 SOUTH HERLONG AVENUE                ,,ROCK HILL                               ,SC                                      ,29732                                   ,YORK                                    ,,,,5227997,,,.1357,,,268,97820,26549,6168,62492,,985.13,,5112,935,13253,,,,69,,829,
420004,01-JUL-12,30-JUN-13,Amended,MEDICAL UNIVERSITY OF SOUTH CAROLINA    ,19 HAGOOD AVE . RM 1003 HARBORVIEW      ,MSC 820                                 ,CHARLESTON                              ,SC                                      ,29425                                   ,CHARLESTON                              ,27420623,,,26129908,,,.3094,5604589,2660230,624,225329,46818,29715,183396,485.39,6574.28,,8242,4743,32533,,,,,,3276,
420005,01-OCT-11,30-SEP-12,Settled,MCLEOD MEDICAL CENTER - DILLON          ,301 EAST JACKSON STREET                 ,1327                                    ,DILLON                                  ,SC                                      ,29536-1327                              ,DILLON                                  ,,,,634291,,,.12,,,63,23058,3658,481,9494,,258.01,,956,299,2745,,,,,,,
420007,01-OCT-11,30-SEP-12,Reopened,SPARTANBURG REGIONAL MEDICAL CENTER     ,101 E WOOD ST                           ,,SPARTANBURG                             ,SC                                      ,29303-                                  ,SPARTANBURG                             ,6244626,,,9250572,,,.1217,2378810,906041,473,173266,53750,13741,143343,60.67,3148,,8883,2311,25015,,,,,,,
420009,01-OCT-11,30-SEP-12,Settled,OCONEE MEMORIAL HOSPITAL                ,298 MEMORIAL DRIVE                      ,,SENECA                                  ,SC                                      ,29672                                   ,OCONEE                                  ,94764,298979,,362323,1143120,,.0692,124385,39986,128,46848,14424,2276,26912,6,801.85,,3261,760,6800,,,,,,,
420010,01-OCT-11,30-SEP-12,Settled,CAROLINA PINES REGIONAL MEDICAL CENT    ,1304 WEST BOBO NEWSOM HWY               ,,HARTSVILLE                              ,SC                                      ,29550                                   ,DARLINGTON                              ,,,,2888825,,,.2349,,,116,42456,8286,1891,18721,,431.82,,1964,531,5134,,,,,,,
420011,01-OCT-11,30-SEP-12,Settled,CANNON MEMORIAL HOSPITAL                ,123 W.G. ACKER DRIVE                    ,,PICKENS                                 ,SC                                      ,29671-                                  ,PICKENS                                 ,,,,105280,,,.0537,,,42,15372,1546,247,3568,,214.77,,372,58,884,,,,,,,
420015,01-OCT-11,30-SEP-12,Settled,BAPTIST EASLEY HOSPITAL                 ,200 FLEETWOOD DRIVE                     ,2129                                    ,EASLEY                                  ,SC                                      ,29641-                                  ,PICKENS                                 ,,,,1026025,,,.0868,,,89,32574,8348,2027,20092,,736,,1663,673,4934,,,,,,,
420016,01-OCT-11,30-SEP-12,Settled,BARNWELL COUNTY HOSPITAL                ,811 REYNOLDS ROAD                       ,,BARNWELL                                ,SC                                      ,29812                                   ,BARNWELL                                ,,,,63767,,,.0388,,,30,10980,1299,206,2556,,124.65,,380,66,744,,,,,,,
420018,01-OCT-11,30-SEP-12,Settled,PALMETTO RICHLAND                       ,5 RICHLAND MEDICAL PARK DRIVE           ,,COLUMBIA                                ,SC                                      ,29203-6897                              ,RICHLAND                                ,8847484,,,15707625,,,.2519,5217820,986935,618,225858,51417,22897,178106,163.88,4197.42,,7054,3253,30949,,,,70,,1086,
420019,01-OCT-11,30-SEP-12,Settled,CHESTER REGIONAL MEDICAL CENTER         ,ONE MEDICAL PARK DRIVE                  ,,CHESTER                                 ,SC                                      ,29706                                   ,CHESTER                                 ,,,,383764,,,.121,,,82,30012,1943,276,4259,,149.53,,634,105,1526,,,,,,,
420020,01-OCT-11,30-SEP-12,Settled,GEORGETOWN MEMORIAL HOSPITAL            ,606 BLACK RIVER ROAD                    ,1718                                    ,GEORGETOWN                              ,SC                                      ,29442                                   ,GEORGETOWN                              ,,,,2805133,,,.2033,,,131,47946,8893,2386,19107,,758.69,,2075,662,4868,,,,,,,
420023,01-SEP-12,31-AUG-13,Settled,ST FRANCIS HOSPITAL INC                 ,ONE ST. FRANCIS DRIVE                   ,,GREENVILLE                              ,SC                                      ,29601                                   ,GREENVILLE                              ,,,,1847331,,,.0292,,,319,116435,30812,2785,76971,,2001.94,,6803,1704,17066,,,,,,,388
420026,01-JAN-12,31-DEC-12,As Submitted,PROVIDENCE HOSPITAL                     ,2435 FOREST DRIVE                       ,,COLUMBIA                                ,SC                                      ,29204-                                  ,RICHLAND                                ,,,,,,,,,,314,114924,27730,1253,51253,,1360.94,,5271,185,10863,,,,,,,
420027,01-OCT-11,30-SEP-12,Settled w/Audit,ANMED HEALTH                            ,800 NORTH FANT STREET                   ,,ANDERSON                                ,SC                                      ,29621-                                  ,ANDERSON                                ,2553757,,,4203869,,,.0774,1171938,442717,341,124806,39077,5077,87029,30.96,2740.22,,6885,1076,17948,,,,,,873,
420030,01-JAN-12,31-DEC-12,Reopened,COLLETON MEDICAL CENTER                 ,501 ROBERTSON BOULEVARD                 ,,WALTERBORO                              ,SC                                      ,29488                                   ,COLLETON                                ,,,,1337134,,,.12,,,98,37242,8226,1794,17410,,328.71,,1745,430,4214,,,,,,547,123
420033,01-OCT-11,30-SEP-12,Settled,GREER MEMORIAL HOSPITAL                 ,830 SOUTH BUNCOMBE ROAD                 ,,GREER                                   ,SC                                      ,29650-                                  ,GREENVILLE                              ,97807,,,773753,,,.1011,27561,15290,58,21228,4214,696,12497,2.53,376,,1108,294,3474,,,,,,,
420036,01-DEC-11,30-NOV-12,Settled,SPRINGS MEMORIAL HOSPITAL               ,800 WEST MEETING STREET                 ,,LANCASTER                               ,SC                                      ,29720                                   ,LANCASTER                               ,,,,2528360,,,.1684,,,156,57096,12607,2012,25689,,505.53,,2685,691,6556,,,,,17,,225
420037,01-OCT-11,30-SEP-12,Settled,HILLCREST HOSPITAL                      ,729 SOUTHEAST MAIN STREET               ,,SIMPSONVILLE                            ,SC                                      ,29681-                                  ,GREENVILLE                              ,68040,,,,,,,31240,16597,43,15738,2379,220,5788,1.16,222.4,,604,55,1758,,,,,,,
420038,01-OCT-11,30-SEP-12,Settled,LAURENS COUNTY HOSPITAL                 ,22725 HIGHWAY 76 EAST                   ,,CLINTON                                 ,SC                                      ,29235-                                  ,LAURENS                                 ,,,,979827,,,.12,,,76,27816,6725,2045,13085,,383.14,,1311,513,3030,,,,,,,
420039,01-OCT-11,30-SEP-12,As Submitted,WALLACE THOMSON HOSPITAL                ,322 WEST SOUTH STREET                   ,798                                     ,UNION                                   ,SC                                      ,29379-                                  ,UNION                                   ,,,,272255,,,.0496,,,59,21594,5089,648,10987,,288.41,,1065,172,2678,,,,,,,
420043,01-OCT-11,30-SEP-12,Settled,UPSTATE CAROLINA MEDICAL CENTER         ,1530 NORTH LIMESTONE STREET             ,,GAFFNEY                                 ,SC                                      ,29340                                   ,CHEROKEE                                ,,,,700796,,,.12,,,125,45625,5177,1221,11474,,331.67,,1070,411,3161,,,,,,,
420048,01-OCT-11,30-SEP-12,Settled,KERSHAWHEALTH                           ,1315 ROBERTS STREET                     ,,CAMDEN                                  ,SC                                      ,29020-                                  ,KERSHAW                                 ,,,,1377041,,,.0943,,,119,43554,13106,1323,24453,,735.05,,2209,334,5203,,,,,,,
420049,01-OCT-11,30-SEP-12,Amended,CONWAY HOSPITAL                         ,300 SINGLETON RIDGE ROAD                ,829                                     ,CONWAY                                  ,SC                                      ,29526                                   ,HORRY                                   ,,,,3600293,,,.1843,,,168,61488,15336,3425,31412,,881,,3342,1752,7478,,,,,,,
420051,01-OCT-11,30-SEP-12,As Submitted,MCLEOD REGIONAL MEDICAL CENTER          ,555 EAST CHEVES STREET                  ,,FLORENCE                                ,SC                                      ,59506                                   ,FLORENCE                                ,1812146,,,15641751,,,.2002,758910,228205,493,180438,56249,7881,125676,21.62,2633.43,,9704,,25204,,,,,,,
420053,01-JUL-12,30-JUN-13,Reopened,NEWBERRY COUNTY MEMORIAL HOSPITAL       ,2669 KINARD STREET                      ,,NEWBERRY                                ,SC                                      ,29108                                   ,NEWBERRY                                ,,,,580145,,,.1167,,,90,32850,3970,966,8657,,366.58,,752,407,2049,,,,,,,
420054,01-MAY-12,30-APR-13,Settled,MARLBORO PARK HOSPITAL                  ,ROUTE 4  HIGHWAY 9                      ,738                                     ,BENNETTSVILLE                           ,SC                                      ,29512                                   ,MARLBORO                                ,,,,309297,,,.12,,,94,34310,1864,401,3992,,128.18,,536,149,1300,,,,13,,150,
420055,01-OCT-11,30-SEP-12,Settled,MARION COUNTY MEDICAL CENTER            ,2829 EAST HWY 76                        ,,MULLINS                                 ,SC                                      ,29574-                                  ,MARION                                  ,,,,861706,,,.12,,,94,34404,6077,1538,12702,,425.61,,1368,461,3092,,,,,,,
420056,01-OCT-11,30-APR-12,Settled,BAMBERG COUNTY MEMORIAL HOSPITAL        ,600 NORTH STREET                        ,,BAMBERG                                 ,SC                                      ,29003-0507                              ,BAMBERG                                 ,,,,2322,,,.12,,,59,12567,14,15,38,,102.04,,5,2,12,,,,,,,
420057,01-OCT-11,30-SEP-12,Settled,MCLEOD MED CTR - DARLINGTON             ,701 CASHUA FERRY ROAD                   ,P.O. BOX                                ,DARLINGTON                              ,SC                                      ,29532-                                  ,DARLINGTON                              ,,,,89757,,,.12,,,49,17934,1396,125,7513,,91.79,,145,28,229,,,,,,719,
420062,01-MAR-12,28-FEB-13,Reopened,CHESTERFIELD GENERAL                    ,HIGHWAY 9 WEST                          ,,CHERAW                                  ,SC                                      ,29520-                                  ,CHESTERFIELD                            ,,,,563990,,,.12,,,59,21535,3669,461,7508,,179.79,,897,170,1972,,,,,,,
420064,01-OCT-11,09-JAN-12,Settled,LORIS COMMUNITY HOSPITAL                ,3655 MITCHELL STREET                    ,P.O. BOX                                ,LORIS                                   ,SC                                      ,29569-                                  ,HORRY                                   ,,,,520153,,,.1674,,,155,15500,2086,285,4280,,641.07,,450,337,1087,,,,,,,
420065,01-JAN-12,31-DEC-12,Amended,ST. FRANCIS XAVIER BON SECOURS          ,2095 HENRY TECKLENBURG DRIVE            ,,CHARLESTON                              ,SC                                      ,29414                                   ,CHARLESTON                              ,,,,2669966,,,.1182,,,204,74664,12310,2500,34039,,886.17,,2653,627,8523,,,,,,,
