PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
501311,01-JAN-15,31-DEC-15,As Submitted,EAST ADAMS RURAL HOSPITAL               ,903 SOUTH ADAMS                         ,,RITZVILLE                               ,WA                                      ,99169                                   ,ADAMS                                   ,,,,,,,,,,4,1460,76,,112,,34.89,,18,,27,,,,,,,
501312,01-JAN-15,31-DEC-15,As Submitted,PROSSER MEMORIAL HOSPITAL               ,723 MEMORIAL STREET                     ,,PROSSER                                 ,WA                                      ,99350-                                  ,BENTON                                  ,,,,,,,,,,25,9125,2535,1136,4791,,227.53,,227,92,832,,,,,,,
501313,01-JAN-15,31-DEC-15,As Submitted,CASCADE MEDICAL CENTER                  ,817 COMMERCIAL STREET                   ,,LEAVENWORTH                             ,WA                                      ,98826-                                  ,CHELAN                                  ,,,,,,,,,,9,3285,1074,,1375,,86.35,,60,4,90,,,,,,,
501314,01-JAN-15,31-DEC-15,As Submitted,OCEAN BEACH HOSPITAL                    ,1ST & FIR STREETS                       ,DRAWER H                                ,ILWACO                                  ,WA                                      ,98624                                   ,PACIFIC                                 ,,,,,,,,,,25,9125,1169,23,1433,,96.22,,189,4,270,,,,,,,
501315,01-JAN-15,31-DEC-15,As Submitted,SKYLINE HOSPITAL                        ,211 SKYLINE DRIVE                       ,99                                      ,WHITE SALMON                            ,WA                                      ,98672                                   ,KLICKITAT                               ,,,,,,,,,,14,5110,1611,141,1952,,112.15,,179,53,295,,,,,,,
501316,01-JAN-15,31-DEC-15,As Submitted,KLICKITAT VALLEY HEALTH                 ,310 S ROOSEVELT                         ,5                                       ,GOLDENDALE                              ,WA                                      ,98620-                                  ,KLICKITAT                               ,,,,,,,,,,17,6205,946,158,1737,,138.17,,142,39,220,,,,,,,
501317,01-JAN-15,31-DEC-15,As Submitted,COLUMBIA BASIN HOSPITAL                 ,200 NAT WASHINGTON WAY                  ,,EPHRATA                                 ,WA                                      ,98823-                                  ,GRANT                                   ,,,,,,,,,,25,9125,2013,2552,5529,,106.87,,84,20,126,,,,,,,
501318,01-JAN-15,31-DEC-15,As Submitted,OTHELLO COMMUNITY HOSPITAL              ,315 N 14TH AVE                          ,,OTHELLO                                 ,WA                                      ,99344                                   ,ADAMS                                   ,,,,,,,,,,16,5840,120,1182,1865,,120.58,,42,484,629,,,,,,,
501319,01-JAN-15,31-DEC-15,As Submitted,MORTON GENERAL HOSPITAL                 ,521 ADAMS                               ,C                                       ,MORTON                                  ,WA                                      ,98356                                   ,LEWIS                                   ,,,,,,,,,,25,9125,885,3678,5777,,167.66,,110,7,215,,,,,,,
501320,01-JAN-15,31-DEC-15,As Submitted,QUINCY VALLEY MEDICAL CENTER            ,908 10TH AVENUE SW                      ,,QUINCY                                  ,WA                                      ,98848                                   ,GRANT                                   ,,,,,,,,,,25,9125,386,3210,4986,,89.17,,37,5,123,,,,,,,
501321,01-JAN-15,31-DEC-15,As Submitted,NORTH VALLEY HOSPITAL                   ,203 SOUTH WESTERN                       ,,TONASKET                                ,WA                                      ,98855-                                  ,OKANOGAN                                ,,,,,,,,,,22,8030,1711,103,2689,,120.87,,184,25,393,105,,,,,,
501322,01-JAN-15,31-DEC-15,As Submitted,FERRY COUNTY MEMORIAL HOSPITAL          ,36 NORTH KLONDIKE ROAD                  ,365                                     ,REPUBLIC                                ,WA                                      ,99166-                                  ,FERRY                                   ,,,,,,,,,,25,9125,495,3020,3870,,75.73,,54,4,83,,,,,,,
501323,01-JAN-15,31-DEC-15,As Submitted,JEFFERSON GENERAL HOSPITAL              ,824 SHERIDAN AVE.                       ,,PORT TOWNSEND                           ,WA                                      ,98368-                                  ,JEFFERSON                               ,,,,,,,,,,25,9125,3029,197,4763,,367.95,,783,51,1315,158,,,,,,
501324,01-JAN-15,31-DEC-15,As Submitted,THREE RIVERS HOSPITAL                   ,507 HOSPITAL WAY                        ,577                                     ,BREWSTER                                ,WA                                      ,98812-                                  ,OKANOGAN                                ,,,,,,,,,,25,9125,506,200,1095,,87.41,,97,74,409,,,,,,,
501325,01-JAN-15,31-DEC-15,As Submitted,FORKS COMMUNITY HOSPITAL                ,530 BOGACHIEL WAY                       ,,FORKS                                   ,WA                                      ,98331-                                  ,CLALLAM                                 ,,,,,,,,,,20,7300,1308,260,2033,,150.08,,131,45,297,,,,,,,
501326,01-JAN-15,31-DEC-15,As Submitted,PROVIDENCE MOUNT CARMEL HOSPITAL        ,982 EAST COLUMBIA                       ,,COLVILLE                                ,WA                                      ,99114                                   ,STEVENS                                 ,,,,,,,,,,25,9125,2695,146,5183,1.74,199.92,,463,41,1051,230,,,,,,
501327,01-JAN-15,31-DEC-15,As Submitted,WHITMAN HOSPITAL & MEDICAL CENTER       ,1200 W. FAIRVIEW ST                     ,,COLFAX                                  ,WA                                      ,99111                                   ,WHITMAN                                 ,,,,,,,,,,25,9125,1927,45,2550,,146,,371,8,557,61,,,,,,
501328,01-JAN-15,31-DEC-15,As Submitted,MID-VALLEY HOSPITAL                     ,810 JASMINE STREET                      ,,OMAK                                    ,WA                                      ,98841-                                  ,OKANOGAN                                ,,,,,,,,,,25,9125,1354,550,2987,,170.56,,425,105,974,,,,,,,
501329,01-JUL-15,30-JUN-16,As Submitted,UNITED GENERAL MEDICAL CENTER           ,2000 HOSPITAL DRIVE                     ,,SEDRO WOOLLEY                           ,WA                                      ,98284                                   ,SKAGIT                                  ,,,,,,,,,,25,9150,1429,371,2713,,185.56,,334,89,629,,,,,,,
501330,01-JAN-15,31-DEC-15,As Submitted,SUNNYSIDE COMMUNITY HOSPITAL            ,10 & TACOMA AVE                         ,719                                     ,SUNNYSIDE                               ,WA                                      ,98944-                                  ,YAKIMA                                  ,,,,,,,,,,25,9125,2551,1074,6594,,316.8,,606,809,1823,,,,,,,
501331,01-JAN-15,31-DEC-15,As Submitted,PULLMAN REGIONAL HOSPITAL               ,835 SE BISHOP BLVD                      ,,PULLMAN                                 ,WA                                      ,99163-                                  ,WHITMAN                                 ,,,,,,,,,,25,9125,1744,254,4546,,327.61,,524,61,1382,139,,,,,,
501332,01-JAN-15,31-DEC-15,As Submitted,TRI-STATE MEMORIAL HOSPITAL             ,1221 HIGHLAND AVE                       ,189                                     ,CLARKSTON                               ,WA                                      ,99403-                                  ,ASOTIN                                  ,,,,,,,,,,25,9125,2644,108,3996,,394.3,,755,28,1195,46,,,,,,
501333,01-JAN-15,31-DEC-15,As Submitted,KITTITAS VALLEY COMMUNITY HOSPITAL      ,603 S CHESTNUT ST                       ,,ELLENSBURG                              ,WA                                      ,98926-3897                              ,KITTITAS                                ,,,,,,,,,,25,9125,1704,353,3808,,347.91,,686,42,1449,245,,,,,,
501334,01-JAN-15,31-DEC-15,As Submitted,LAKE CHELAN COMMUNITY HOSPITAL          ,.03 E. HIGHLAND                         ,908                                     ,CHELAN                                  ,WA                                      ,98816-                                  ,CHELAN                                  ,,,,,,,,,,25,9125,4123,132,5539,,187.84,,271,34,499,,,,,,,
501335,01-JUL-15,30-JUN-16,As Submitted,ENUMCLAW REGIONAL HOSPITAL DBA SEH      ,1455 BATTERSBY AVENUE                   ,,ENUMCLAW                                ,WA                                      ,98022-                                  ,KING                                    ,,,,,,,,,,25,9150,1849,238,5283,,190.04,,518,230,1931,138,,,,,,
501336,01-JAN-15,31-DEC-15,As Submitted,MASON GENERAL HOSPITAL                  ,901 MTN. VIEW DRIVE  BLDG 1             ,1668                                    ,SHELTON                                 ,WA                                      ,98584-                                  ,MASON                                   ,,,,,,,,,,25,9125,2779,1717,5558,,421.81,,847,447,1594,,,,,,,
501337,01-JUL-15,30-JUN-16,As Submitted,LOURDES MEDICAL CENTER                  ,520 NORTH FOURTH STREET                 ,2568                                    ,PASCO                                   ,WA                                      ,99301                                   ,FRANKLIN                                ,,,,,,,,,,25,9150,2890,224,6324,,413.37,,864,58,1889,,,,,3,,145
501338,01-JAN-15,31-DEC-15,As Submitted,SNOQUALMIE VALLEY HOSPITAL              ,9575 ETHAN WADE WAY SE                  ,,SNOQUALMIE                              ,WA                                      ,98065-                                  ,KING                                    ,,,,,,,,,,25,9125,4385,42,7550,,165.4,,26,1,66,,,,,,,
501339,01-JAN-15,31-DEC-15,As Submitted,WHIDBEY GENERAL HOSPITAL                ,101 NORTH MAIN STREET                   ,,COUPEVILLE                              ,WA                                      ,98239                                   ,ISLAND                                  ,,,,,,,,,,25,9125,3003,430,6210,,475.3,,905,112,1861,,,,,,,
501340,01-JUL-15,30-JUN-16,As Submitted,PEACE ISLAND MEDICAL CENTER             ,1117 SPRING STREET                      ,,FRIDAY HARBOR                           ,WA                                      ,98250-9782                              ,ISLAND                                  ,,,,,,,,,,10,3660,143,23,251,,54.07,,58,8,101,,,,,,,
501992,01-OCT-14,30-SEP-15,As Submitted,SUNRISE HAVEN                           ,24423 100TH AVE SE                      ,6057                                    ,KENT                                    ,WA                                      ,98030                                   ,KING                                    ,,,,,,,,,,5,1825,811,,928,,13,,38,,45,,,,,,,
502001,01-JUL-15,30-JUN-16,As Submitted,REGIONAL HOSPITAL                       ,16251 SYLVESTER RD SW                   ,,BURIEN                                  ,WA                                      ,98166                                   ,KING                                    ,,,,,,,,,,26,9516,3173,595,7204,,79.54,,80,15,196,12,,,,,,
502002,01-SEP-15,31-AUG-16,As Submitted,KINDRED HOSPITAL SEATTLE NORTHGATE      ,10631 8TH AVENUE NE                     ,,SEATTLE                                 ,WA                                      ,98125                                   ,KING                                    ,,,,,,,,,,80,29280,9658,424,22948,,272.6,,312,8,591,68,,,,,,
503025,01-JAN-15,31-DEC-15,As Submitted,ST. LUKES REHABILITATION INST.          ,S-2  PART                               ,288                                     ,SPOKANE                                 ,WA                                      ,99210                                   ,SPOKANE                                 ,,,,,,,,,,102,37230,8788,1016,17954,,350.35,,680,60,1349,,,,,,,
503300,01-OCT-14,30-SEP-15,As Submitted,SEATTLE CHILDRENS HOSPITAL              ,4800 SANDPOINT WAY NE                   ,5371                                    ,SEATTLE                                 ,WA                                      ,98105-                                  ,KING                                    ,,,,,,,,,8783,316,111093,445,33843,83472,230.59,4298,,80,6801,12170,4414,,,,,,
504002,01-SEP-15,31-AUG-16,As Submitted,BHC FAIRFAX HOSPITAL                    ,10200 NE 132ND STREET                   ,,KIRKLAND                                ,WA                                      ,98034                                   ,KING                                    ,,,,,,,,,,221,80886,9153,22784,52847,,338.59,,565,1863,4378,,,,,,,
504003,01-JUL-15,30-JUN-16,As Submitted,WESTERN STATE HOSPITAL                  ,9601 STEILACOOM BLVD SW                 ,,LAKEWOOD                                ,WA                                      ,98498-7213                              ,PIERCE                                  ,,,,,,,,,,771,282186,9436,19671,248071,,2056.53,,253,65,1457,,,,,,,
504004,01-JUL-15,30-JUN-16,As Submitted,EASTERN STATE HOSPITAL                  ,MAPLE STREET                            ,800                                     ,MEDICAL LAKE                            ,WA                                      ,99022-0800                              ,SPOKANE                                 ,,,,,,,,,,317,112332,7321,12739,94515,,764.81,,159,73,722,,,,,,,
504008,01-JUL-15,30-JUN-16,As Submitted,LOURDES COUNSELING CENTER               ,1175 CARONDELET DRIVE                   ,,RICHLAND                                ,WA                                      ,99352                                   ,BENTON                                  ,,,,,,,,,,22,8052,1434,2842,5912,,160,,108,265,542,,,,,,,
504009,01-JAN-15,31-DEC-15,As Submitted,NAVOS                                   ,2600 SW HOLDEN STREET                   ,,SEATTLE                                 ,WA                                      ,98126                                   ,KING                                    ,,,,,,,,,,40,14600,4181,4864,14283,,208.74,,201,268,787,,,,,,,
504011,01-JAN-15,31-DEC-15,As Submitted,CASCADE BEHAVIORAL HEALTH               ,12844 MILITARY ROAD SOUTH               ,,TUKWILA                                 ,WA                                      ,98168                                   ,KING                                    ,,,,,,,,,,97,35405,11883,5291,24301,,164.59,,667,660,2128,1,,,,,,
510001,01-JAN-15,31-DEC-15,As Submitted,WEST VIRGINIA UNIVERSITY HOSPITALS      ,MEDICAL CENTER DRIVE                    ,P.O. BOX 8034                           ,MORGANTOWN                              ,WV                                      ,26505                                   ,MONONGALIA                              ,18913398,,,4646553,,,.2896,5610358,2625635,455,163085,39987,27609,139953,326.02,4677.87,,7502,4105,25630,2891,,,680,,1797,
510002,01-MAY-15,30-APR-16,As Submitted,GREENBRIER VALLEY MEDICAL CENTER        ,1320 MAPLEWOOD AVENUE                   ,497                                     ,RONCEVERTE                              ,WV                                      ,24970                                   ,GREENBRIER                              ,427535,,,475998,,,.1733,250535,185107,116,42456,7425,2774,14769,11.56,384.25,,1634,807,3459,,,,,,,
510006,01-JAN-15,31-DEC-15,As Submitted,UNITED HOSPITAL CENTER                  ,327 MEDICAL PARK DRIVE                  ,,BRIDGEPORT                              ,WV                                      ,26330                                   ,HARRISON                                ,1606627,,,1425373,,,.172,771097,339516,232,84680,24979,14320,57936,19.78,1567.14,,4742,2405,11599,,,,,,,
510007,01-OCT-14,30-SEP-15,Amended,ST. MARYS MEDICAL CENTER  INC.          ,2900 FIRST AVENUE                       ,,HUNTINGTON                              ,WV                                      ,25702-                                  ,CABELL                                  ,2501912,,,1683586,,,.1201,709472,279950,341,124465,37613,11342,81951,27.22,2246.73,,6711,2602,16052,,,,280,,382,
510008,01-JAN-15,31-DEC-15,As Submitted,CITY HOSPITAL INC.                      ,DRY RUN ROAD                            ,,MARTINSBURG                             ,WV                                      ,25401                                   ,BERKELEY                                ,173378,,,982262,,,.1902,65760,33992,149,54385,14021,7216,33504,3.51,1031.74,,2798,1029,7460,1280,,,383,,812,
510012,01-OCT-14,30-SEP-15,As Submitted,PLEASANT VALLEY HOSPITAL                ,VALLEY DRIVE                            ,,POINT PLEASANT                          ,WV                                      ,25550-                                  ,MASON                                   ,,,,194758,,,.1874,,,94,34310,3136,757,7305,,443.95,,854,235,1849,223,,,,,,
510013,01-OCT-14,30-SEP-15,As Submitted,REYNOLDS MEMORIAL HOSPITAL              ,800 WHEELING AVENUE                     ,,GLEN DALE                               ,WV                                      ,26038                                   ,MARSHALL                                ,,,,52815,,,.0515,,,70,25550,3730,1108,8382,,303.4,,734,225,1686,,,,,,,
510022,01-JAN-15,31-DEC-15,As Submitted,CHARLESTON AREA MEDICAL CENTER  INC.    ,501 MORRIS STREET                       ,1547                                    ,CHARLESTON                              ,WV                                      ,25326-1320                              ,KANAWHA                                 ,10375693,,,5163697,,,.1826,4263214,1816661,801,291183,75552,49137,189540,139.39,5396.03,,13203,9644,35416,,,,,,670,362
510023,01-JUL-15,30-JUN-16,As Submitted,WEIRTON MEDICAL CENTER                  ,601 COLLIERS WAY                        ,,WEIRTON                                 ,WV                                      ,26062-                                  ,BROOKE                                  ,,,,324210,,,.0821,,,127,46482,9831,2979,24264,,945.17,,2358,760,5625,,,,,,,151
510024,01-JUL-15,30-JUN-16,As Submitted,MONONGALIA GENERAL HOSPITAL             ,1200 JD ANDERSON DRIVE                  ,,MORGANTOWN                              ,WV                                      ,26505-                                  ,MONONGALIA                              ,,,,318950,,,.0489,,,189,69174,14517,3204,36751,,1413.29,,2961,262,8012,291,,,,,,
510029,01-OCT-14,30-SEP-15,As Submitted,THOMAS MEMORIAL HOSPITAL                ,4605 MACCORKLE AVENUE SW                ,,SOUTH CHARLESTON                        ,WV                                      ,25309-                                  ,KANAWHA                                 ,,,,903470,,,.1476,,,178,64970,17051,5142,41159,,1064.1,,3225,1002,8918,596,4,,245,,663,
510030,01-JAN-15,31-DEC-15,As Submitted,DAVIS MEMORIAL HOSPITAL                 ,GORMAN AVENUE                           ,1484                                    ,ELKINS                                  ,WV                                      ,26241                                   ,RANDOLPH                                ,,,,223954,,,.12,,,90,32850,4777,1483,10523,,595.35,,1246,359,2818,285,,,,,,
510031,01-OCT-14,30-SEP-15,As Submitted,ST FRANCIS HOSPITAL                     ,333 LAIDLEY STREET                      ,,CHARLESTON                              ,WV                                      ,25301-                                  ,KANAWHA                                 ,,,,240482,,,.086,,,113,41245,5727,1674,12071,,584.58,,1382,423,3015,32,,,,,,
510038,01-OCT-14,30-SEP-15,As Submitted,STONEWALL JACKSON MEMORIAL HOSPITAL     ,ROUTE 4                                 ,10                                      ,WESTON                                  ,WV                                      ,26452                                   ,LEWIS                                   ,,,,210648,,,.2063,,,70,25550,2932,963,7503,,407.66,,722,427,1922,,,,,,,
510039,01-JAN-15,31-DEC-15,As Submitted,OHIO VALLEY GENERAL HOSPITAL            ,2000 EOFF STREET                        ,,WHEELING                                ,WV                                      ,26003                                   ,OHIO                                    ,956683,,,278297,,,.12,443241,627446,119,43435,6242,2231,19815,32.54,739,,1327,457,4196,617,,,,,1460,
510046,01-JUL-15,30-JUN-16,As Submitted,PRINCETON COMMUNITY HOSPITAL            ,TWELFTH STREET                          ,1369                                    ,PRINCETON                               ,WV                                      ,24774-                                  ,MERCER                                  ,,,,661729,,,.1578,,,162,59292,11494,2983,26900,,943.32,,2419,1242,5947,,,,1227,,2265,
510047,01-JAN-15,31-DEC-15,As Submitted,FAIRMONT REGIONAL MEDICAL CENTER        ,1325 LOCUST AVENUE                      ,,FAIRMONT                                ,WV                                      ,26554                                   ,MARION                                  ,,,,324224,,,.1078,,,94,34310,7922,,15352,,967.58,,1651,,3619,,,,963,,1395,
510048,01-OCT-14,30-SEP-15,As Submitted,LOGAN REGIONAL MEDICAL CENTER           ,20 HOSPITAL DRIVE                       ,,LOGAN                                   ,WV                                      ,25601                                   ,LOGAN                                   ,,,,342469,,,.12,,,132,48180,11473,3646,21349,,588.5,,1914,869,4093,515,,,,,,81
510050,01-OCT-14,30-SEP-15,As Submitted,WHEELING HOSPITAL                       ,1 MEDICAL PARK                          ,,WHEELING                                ,WV                                      ,26003                                   ,OHIO                                    ,1303701,,,542800,,,.093,660401,488358,223,81395,14877,7638,46918,23.14,1910.98,,3159,1559,10223,,,,,,,
510055,01-OCT-14,30-SEP-15,As Submitted,CABELL HUNTINGTON HOSPITAL              ,1340 HAL GREER BLVD                     ,,HUNTINGTON                              ,WV                                      ,25701                                   ,CABELL                                  ,3872398,,,3561823,,,.4475,1218005,731935,288,105120,19881,15804,78070,107.59,2236.56,,3706,6234,16154,,,,,,,
510058,01-JAN-15,31-DEC-15,As Submitted,CAMDEN-CLARK MEMORIAL HOSPITAL          ,800 GARFIELD AVENUE                     ,718                                     ,PARKERSBURG                             ,WV                                      ,26102                                   ,WOOD                                    ,1002041,,,1261228,,,.1519,487100,227528,226,82490,21226,5020,45236,15.65,1370.55,,4800,2403,10947,,,,381,,649,
510062,01-JUL-15,30-JUN-16,As Submitted,BECKLEY ARH                             ,306 STANAFORD ROAD                      ,,BECKLEY                                 ,WV                                      ,25801-                                  ,RALEIGH                                 ,,,,486178,,,.12,,,100,36600,10870,4013,20276,,586.85,,2113,835,4219,163,,,1528,,2530,
510070,01-JUN-15,31-MAY-16,As Submitted,RALEIGH GENERAL HOSPITAL                ,1710 HARPER ROAD                        ,,BECKLEY                                 ,WV                                      ,25801                                   ,RALEIGH                                 ,,,,1515778,,,.1866,,,300,109800,22778,5538,46585,,887.25,,4503,2046,10028,,,,,,,
510071,01-JUL-15,30-JUN-16,As Submitted,BLUEFIELD REGIONAL MEDICAL CENTER       ,500 CHERRY ST                           ,,BLUEFIELD                               ,WV                                      ,24701-                                  ,MERCER                                  ,1349761,,,584477,,,.2137,738412,461386,92,33672,6494,2168,14417,22.39,435.25,,1466,989,3572,,,,,,,
510072,01-JUL-15,30-JUN-16,As Submitted,WETZEL COUNTY HOSPITAL                  ,3 EAST BENJAMIN DRIVE                   ,,NEW MARTINSVILLE                        ,WV                                      ,26155                                   ,WETZEL                                  ,,,,21169,,,.0881,,,48,17568,1152,111,2390,,195.81,,188,34,419,34,,,,,,
510077,01-OCT-14,30-SEP-15,As Submitted,WILLIAMSON MEMORIAL HOSPITAL            ,859 ALDERSON STREET                     ,,WILLIAMSON                              ,WV                                      ,25661                                   ,MINGO                                   ,,,,70341,,,.12,,,76,27740,1783,670,3832,,145.02,,498,182,1166,,,,,,,
510082,01-JAN-15,31-DEC-15,Amended,SUMMERSVILLE REGIONAL MED CENTER        ,400 FAIRVIEW HEIGHTS ROAD               ,,SUMMERSVILLE                            ,WV                                      ,26551                                   ,NICHOLAS                                ,,,,129212,,,.12,,,49,17885,4630,1845,9267,,378.82,,823,710,2205,62,,,,,,
510086,01-JUL-15,30-JUN-16,As Submitted,WELCH COMMUNITY HOSPITAL                ,454 MCDOWELL STREET                     ,,WELCH                                   ,WV                                      ,24801-                                  ,MCDOWELL                                ,,,,31703,,,.12,,,49,17934,1127,921,3025,,245.26,,237,254,705,,,,,,,
510091,03-FEB-15,31-DEC-15,As Submitted,CHARLESTON SURGICAL HOSPITAL            ,1306 KANAWHA BLVD E                     ,,CHARLETON                               ,WV                                      ,25328                                   ,KANAWHA                                 ,,,,,,,,,,35,11620,76,12,337,,72.42,,36,6,158,,,,,,,
511300,01-JAN-15,31-DEC-15,As Submitted,BROADDUS HOSPITAL ASSOCIATION           ,MANSFIELD HILL                          ,,PHILIPPI                                ,WV                                      ,26416-                                  ,BARBOUR                                 ,,,,,,,,,,12,4380,1654,21,2305,,132.99,,38,6,68,,,,,,,
511301,01-JUL-15,30-JUN-16,As Submitted,WEBSTER COUNTY MEMORIAL HOSPITAL        ,324 MILLER MOUNTAIN ROAD                ,,WEBSTER SPRINGS                         ,WV                                      ,26288-                                  ,WEBSTER                                 ,,,,,,,,,,25,9150,285,31,478,,149.98,,63,15,119,,,,,,,
511303,01-JAN-15,31-DEC-15,As Submitted,MINNIE HAMILTON HEALTH CARE CENTER      ,186 HOSPITAL DRIVE                      ,,GRANTSVILLE                             ,WV                                      ,26147-                                  ,CALHOUN                                 ,,,,,,,,,,25,9125,1085,63,1486,,190.72,,137,23,219,6,,,,,,
511304,01-JAN-15,31-DEC-15,As Submitted,SISTERSVILLE GENERAL HOSPITAL           ,314 SOUTH WELLS STREET                  ,,SISTERSVILLE                            ,WV                                      ,26175                                   ,TYLER                                   ,,,,,,,,,,25,9125,210,29,517,,111.3,,40,13,104,4,,,,,,
511306,01-OCT-14,30-SEP-15,As Submitted,ROANE GENERAL HOSPITAL                  ,200 HOSPITAL DRIVE                      ,,SPENCER                                 ,WV                                      ,25276-1060                              ,ROANE                                   ,,,,,,,,,,25,9125,1808,101,3172,,205.81,,147,40,287,,,,,,,
511307,01-JUL-15,30-JUN-16,As Submitted,GRAFTON CITY HOSPITAL                   ,ROUTE 50 & MARKET STREET                ,,GRAFTON                                 ,WV                                      ,26354-                                  ,TAYLOR                                  ,,,,,,,,,,25,9150,2402,118,3274,,151.82,,187,36,332,6,,,,,,
511308,01-JAN-15,31-DEC-15,As Submitted,BRAXTON COUNTY MEMORIAL HOSPITAL        ,100 HOYLMAN DRIVE                       ,,GASSAWAY                                ,WV                                      ,26624                                   ,BRAXTON                                 ,,,,,,,,,,25,9125,676,75,1112,,136.03,,159,28,299,5,,,,,,
511309,01-JAN-15,31-DEC-15,Amended,WAR MEMORIAL HOSPITAL                   ,1 HEALTHY WAY                           ,,BERKELEY SPRINGS                        ,WV                                      ,25411-                                  ,MORGAN                                  ,,,,,,,,,,25,9125,2241,13,2888,,133.3,,118,5,181,,,,,,,
511310,01-JUL-15,30-JUN-16,As Submitted,SUMMERS COUNTY ARH                      ,TERRACE STREET                          ,,HINTON                                  ,WV                                      ,25951-                                  ,SUMMERS                                 ,,,,,,,,,,25,9150,2101,71,2955,,105.21,,261,26,373,11,,,,,,
511311,01-JAN-15,31-DEC-15,Amended,HAMPSHIRE MEMORIAL HOSPITAL             ,363 SUNRISE BOULEVARD                   ,,ROMNEY                                  ,WV                                      ,26757-                                  ,HAMPSHIRE                               ,,,,,,,,,,14,5110,1315,83,2181,,114.1,,207,38,338,2,,,,,,
511312,01-JAN-15,30-JUN-15,As Submitted,PRESTON MEMORIAL HOSPITAL               ,150 MEMORIAL DRIVE                      ,,KINGWOOD                                ,WV                                      ,26537-                                  ,PRESTON                                 ,,,,,,,,,,25,4525,1182,219,1885,,251.98,,217,71,421,5,,,,,,
511312,01-JUL-15,30-JUN-16,As Submitted,PRESTON MEMORIAL HOSPITAL               ,150 MEMORIAL DRIVE                      ,,KINGWOOD                                ,WV                                      ,26537-                                  ,PRESTON                                 ,,,,,,,,,,25,9150,1504,191,2604,,272.09,,357,66,727,57,,,,,,
511313,01-JUL-15,30-JUN-16,As Submitted,BOONE MEMORIAL HOSPITAL                 ,701 MADISON                             ,,MADISON                                 ,WV                                      ,25130-                                  ,BOONE                                   ,,,,,,,,,,25,9150,2619,160,3858,,189.32,,228,79,405,,,,,,,
511314,01-JUL-15,30-JUN-16,As Submitted,POCAHONTAS MEMORIAL HOSPITAL            ,RT 2 BOX 52W                            ,,BUCKEYE                                 ,WV                                      ,24924-                                  ,POCAHONTAS                              ,,,,,,,,,,25,9150,673,31,1153,,121,,61,16,129,7,,,,,,
511315,01-JAN-15,31-DEC-15,As Submitted,POTOMAC VALLEY HOSPITAL                 ,PIN OAK LANE                            ,,KEYSER                                  ,WV                                      ,26726                                   ,MINERAL                                 ,,,,,,,,,,25,9125,1599,203,2455,,190.07,,358,59,654,,,,,,,
511316,01-JUL-15,30-JUN-16,As Submitted,GRANT MEMORIAL HOSPITAL                 ,117 HOSPITAL DRIVE                      ,1019                                    ,PETERSBURG                              ,WV                                      ,26847                                   ,GRANT                                   ,,,,,,,,,,25,9150,3231,244,6479,,291.14,,604,191,1331,,,,,,,
511317,01-JAN-15,31-DEC-15,Amended,PLATEAU MEDICAL CENTER                  ,430 MAIN STREET                         ,,OAK HILL                                ,WV                                      ,25901-                                  ,FAYETTE                                 ,,,,,,,,,,25,9125,2653,570,4229,,181.48,,763,217,1279,,,,,,,
511318,01-JAN-15,31-DEC-15,As Submitted,MONTGOMERY GENERAL HOSPITAL             ,401 6TH AVENUE                          ,,MONTGOMERY                              ,WV                                      ,25136                                   ,FAYETTE                                 ,,,,,,,,,,25,9125,2501,52,2725,,187.76,,142,17,311,,,,,,,
511319,01-JAN-15,31-DEC-15,Amended,JEFFERSON MEMORIAL HOSPITAL             ,300 S. PRESTON STREET                   ,,RANSON                                  ,WV                                      ,25438                                   ,JEFFERSON                               ,,,,,,,,,,25,9125,1649,435,4130,12.28,294.1,,486,163,1339,,,,,,,
511320,01-OCT-14,30-SEP-15,As Submitted,JACKSON GENERAL HOSPITAL                ,PINNELL STREET                          ,,RIPLEY                                  ,WV                                      ,25271                                   ,JACKSON                                 ,,,,,,,,,,25,9125,2321,113,3645,,227.99,,485,94,887,6,,,,,,
511321,01-OCT-14,30-SEP-15,As Submitted,ST. JOSEPHS HOSPITAL                    ,1 AMALIA DRIVE                          ,,BUCKHANNON                              ,WV                                      ,26201-                                  ,UPSHUR                                  ,,,,,,,,,,25,9125,968,845,3472,,336.18,,309,163,1074,148,,,,,,
